	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA14_53470	PA14_53470	0.000131844845391792	5513.0	1.03593222187561	1.03593222187561	0.0108124831453709	5677.0	96.43221202854231	0.04	0.43613833522276235	0.25648981984324126	25	2.338470536645171
PA14_00740	PA14_00740	0.0120537216661737	5512.0	1.0358393103843	-1.0358393103843	0.16643925168738902	5768.0	97.97825348284064	0.0	0.484381564660298	0.2081203045587244	25	2.649706605481156
PA14_18150	PA14_18150	0.550685720326603	5511.0	1.0356167167892398	-1.0356167167892398	0.0864254813381609	5587.0	94.90316004077472	0.0	0.3650183143633407	0.2285542098962337	25	2.9340890405403544
PA14_52110	PA14_52110	0.0048270370071157795	5510.0	1.03438904429802	1.03438904429802	0.652225786337061	4935.0	83.82602786272511	0.04	0.3250195446539571	0.2617269835887943	25	2.7103414784261246
PA14_25250	PA14_25250	0.0032020568241803104	5509.0	1.03374238300454	-1.03374238300454	0.345654250447087	2257.0	38.328236493374106	0.0	0.17858305909594677	0.18264545279993294	25	4.6820728947756605
PA14_50500	PA14_50500	0.0004989327631651781	5508.0	1.03174444781407	1.03174444781407	0.041695037591209995	5154.0	87.54672103295957	0.04	0.34796235303447015	0.27799053242426947	25	2.459731591635685
PA14_39660	PA14_39660	0.0249854797542557	5507.0	1.03151787108473	-1.03151787108473	0.905334568654369	5026.0	85.37206931702345	0.0	0.32014858799611806	0.2241221134691365	25	3.1740254099762155
PA14_36540	PA14_36540	0.0315606934535116	5506.0	1.03108113355753	-1.03108113355753	0.6765835966316239	5546.0	94.20659191301394	0.0	0.39237033357400447	0.21407388674479536	25	2.9835997734041895
PA14_13110	PA14_13110	8.313528858261521e-07	5505.0	1.03062694039085	-1.03062694039085	0.00628749070243354	5630.0	95.63370710159701	0.04	0.4102786641390964	0.24656689291846132	25	2.5159431134856383
PA14_35210	PA14_35210	0.059532178370251	5504.0	1.02971666066492	-1.02971666066492	0.963807013140191	242.0	4.0944614339109755	0.0	0.09785245669721322	0.10867482419994122	25	8.57479375584958
PA14_31380	PA14_31380	0.00775675427682622	5503.0	1.02711807005507	-1.02711807005507	0.5650664237076259	5082.0	86.32347944274551	0.0	0.2608854009665018	0.167604013205593	25	4.571684498680003
PA14_12700	PA14_12700	0.00173489496692929	5502.0	1.02565379379197	1.02565379379197	0.9500885818031449	579.0	9.81991165477404	0.0	0.12820883393962318	0.12100474125950494	25	7.416609882481381
PA14_54210	PA14_54210	3.1116462516379605e-05	5501.0	1.0250962974712	-1.0250962974712	0.279621397552411	4435.0	75.33129459734965	0.04	0.24796693705204628	0.22712427329510484	25	3.4216041691388117
PA14_21450	PA14_21450	0.13084177040093198	5500.0	1.02381127286528	-1.02381127286528	0.747067489085752	3978.0	67.56710839279647	0.04	0.31034288177664054	0.33030031279885413	25	2.160059689447302
PA14_23370	PA14_23370	3.1292087902782e-05	5499.0	1.02149476543497	-1.02149476543497	0.0538136496307586	5041.0	85.62691131498471	0.0	0.27912424730726454	0.20385440643293937	25	3.641670205308601
PA14_53290	PA14_53290	0.000287060372771823	5498.0	1.02121980113317	-1.02121980113317	0.183255422267222	4279.0	72.68093781855251	0.0	0.24520650449299133	0.18767038787503332	25	4.1349799796700655
PA14_03080	PA14_03080	0.0038467936985759994	5497.0	1.02095763531295	-1.02095763531295	0.841186814627665	2631.0	44.682296975874955	0.0	0.14992661311079783	0.08070313204439367	25	10.793026244917113
PA14_52600	PA14_52600	0.000129306597512048	5496.0	1.02089537325511	-1.02089537325511	0.484141861865951	2688.0	45.650696568127756	0.0	0.1554171869656632	0.13893645954896233	25	6.229309348310012
PA14_67320	PA14_67320	0.117175662385345	5495.0	1.02026579425612	-1.02026579425612	0.719734058048269	3805.0	64.62793068297655	0.0	0.2534836437344425	0.216092305922893	25	3.5484009819178106
PA14_64480	PA14_64480	0.0112325159855299	5494.0	1.01836854371866	-1.01836854371866	0.00185139593643422	5758.0	97.80835881753313	0.04	0.4870640825510257	0.22871784719730973	25	2.3229689666906053
PA14_41970	PA14_41970	0.000511221187330294	5493.0	1.01734590435663	1.01734590435663	0.0888126863679011	5270.0	89.51749915052667	0.08	0.42323761661838233	0.4278448110208535	25	1.3886069725157666
PA14_68830	PA14_68830	0.00489929803474506	5492.0	1.01732930951193	1.01732930951193	0.9610628146430121	2597.0	44.10465511382942	0.0	0.19137670489774702	0.21410180626379954	25	3.857756359124353
PA14_54090	PA14_54090	0.00296359111861933	5491.0	1.01645980367834	1.01645980367834	0.9012445110094279	3381.0	57.42439687393816	0.0	0.2311210344193529	0.2331686863126106	25	3.368114225278428
PA14_15810	PA14_15810	0.0441600708694353	5490.0	1.01595696538887	-1.01595696538887	0.9252949679573509	1119.0	18.994223581379543	0.0	0.11281020238300385	0.08504829844016316	25	10.619222013492566
PA14_52940	PA14_52940	5.110194675088201e-06	5489.0	1.0141492388203401	1.0141492388203401	0.777451927496482	4336.0	73.6493374108053	0.0	0.20735356085787046	0.10525795424278575	25	7.664937854497266
PA14_39860	PA14_39860	0.035235330344088996	5488.0	1.01384715850997	-1.01384715850997	0.8498111990597491	4389.0	74.5497791369351	0.04	0.26327989229712084	0.3108083864019998	25	2.4148874324197442
PA14_49210	PA14_49210	0.00173489496692929	5487.0	1.01227009901795	1.01227009901795	0.588173128182456	3389.0	57.56031260618416	0.0	0.2434658257962867	0.2332085370957141	25	3.2966386342285943
PA14_27730	PA14_27730	1.6510550468056198e-05	5486.0	1.01119343565233	-1.01119343565233	0.00023509453645717402	5736.0	97.43459055385661	0.04	0.4966886579864231	0.25216214048418534	25	2.040372819956193
PA14_00710	PA14_00710	0.0122947183701759	5485.0	1.00968909512987	-1.00968909512987	0.010247654976486	5756.0	97.77437988447163	0.04	0.43215596017346875	0.2718121649038606	25	2.124750874048163
PA14_34460	PA14_34460	0.0053606262905527	5484.0	1.0090436219962	-1.0090436219962	0.00172281526446563	5872.0	99.74515800203874	0.4	0.8571926975543285	0.41940130997533226	25	0.36206592785988884
PA14_19560	PA14_19560	0.156080660519888	5483.0	1.00876113562829	1.00876113562829	0.411939700343408	5716.0	97.09480122324159	0.08	0.4651472614474681	0.3118431232779287	25	1.743228673656942
PA14_06640	PA14_06640	0.000691815796291152	5482.0	1.0076006932866899	-1.0076006932866899	0.510347414760417	2664.0	45.242949371389734	0.0	0.18386182591049147	0.1353525441960247	25	6.085876495850838
PA14_05050	PA14_05050	0.00039746117118231	5481.0	1.00740128389016	1.00740128389016	0.500787150785205	4204.0	71.40672782874618	0.04	0.28727989817200605	0.27247861606238016	25	2.6428546802120145
PA14_21210	PA14_21210	0.000505174701119875	5480.0	1.00638140458638	1.00638140458638	0.38991251411896205	4481.0	76.1128100577642	0.0	0.23514244434484616	0.14342892090368578	25	5.377150963573308
PA14_40330	PA14_40330	0.557681293995682	5479.0	1.0057978852393101	1.0057978852393101	0.9371980831157941	3123.0	53.041114509004416	0.0	0.25226167296879026	0.32704766742174296	25	2.3040562197277508
PA14_17060	PA14_17060	0.0168772915971847	5478.0	1.0045189365096299	-1.0045189365096299	0.15563968437766298	4376.0	74.32891607203534	0.0	0.21211909433157441	0.1882884690359722	25	4.2084353132993435
PA14_55390	PA14_55390	0.6021197540392139	5477.0	1.00418825275825	1.00418825275825	0.597874739830649	5633.0	95.68467550118928	0.08333333333333333	0.576236475799011	0.5518778620080266	24	0.7754465370328892
PA14_31960	PA14_31960	0.008951082657532241	5476.0	1.0039107016234599	-1.0039107016234599	0.8629917755026841	2673.0	45.3958545701665	0.0	0.16069823188463414	0.13627588846790348	25	6.187539697731813
PA14_10400	PA14_10400	0.546015784250744	5475.0	1.00376989945572	1.00376989945572	0.934418075010277	4838.0	82.17804960924228	0.0	0.21758212719684902	0.1502775477510001	24	5.23157174191804
PA14_26050	PA14_26050	0.00109243987257824	5474.0	1.00328192510931	1.00328192510931	0.607009293335993	5019.0	85.2531430513082	0.04	0.3085897905571227	0.28381101540235165	25	2.447727878240878
PA14_26310	PA14_26310	0.0022717560984333897	5473.0	1.00024730610493	1.00024730610493	0.6696369996354461	4725.0	80.25823989126742	0.0	0.2387183421408693	0.15923538027318784	25	4.782410558869293
PA14_33760	PA14_33760	0.000645911261620921	5472.0	0.999355197728014	0.999355197728014	0.145123598758713	5594.0	95.02208630648998	0.0	0.38939392050450405	0.1882235354862323	25	3.2406217195305302
PA14_19900	PA14_19900	0.0135119633791967	5471.0	0.9985745472176379	0.9985745472176379	0.317749171288529	5365.0	91.13149847094802	0.08	0.4120452913655746	0.3608044041675177	25	1.6256155664323433
PA14_47400	PA14_47400	0.0018257013088848698	5470.0	0.996503465952995	0.996503465952995	0.324855295638985	5680.0	96.48318042813456	0.0	0.3862049106858786	0.22397614741201455	25	2.72483727539274
PA14_03700	PA14_03700	0.00114287940759574	5469.0	0.9954194024599899	-0.9954194024599899	0.462804011608872	4427.0	75.19537886510363	0.08	0.29770381011356717	0.29331223126968586	25	2.3787470073312704
PA14_48160	PA14_48160	0.00320573497612599	5468.0	0.99504200257863	-0.99504200257863	0.0225799034030903	5578.0	94.75025484199797	0.0	0.43271347715496283	0.21737313431259925	25	2.5869274379371814
PA14_55570	PA14_55570	0.0054301215804205	5467.0	0.994937879848408	-0.994937879848408	0.9416066736571019	1639.0	27.82874617737003	0.0	0.15111401552587705	0.16079317256842904	25	5.247883668464985
PA14_42580	PA14_42580	0.291443852917027	5466.0	0.994481022373203	-0.994481022373203	0.7634907581528511	5118.0	86.93510023785254	0.0	0.3150546926444088	0.21570477480430608	25	3.149797357732069
PA14_08950	PA14_08950	0.0063377104349481	5465.0	0.993969959272563	-0.993969959272563	0.309258871649763	3441.0	58.443764865783216	0.0	0.17749854964246548	0.13537780639024988	25	6.031058054497337
PA14_58690	PA14_58690	0.000101828686310705	5464.0	0.9938648470139358	0.9938648470139358	0.22507473266098604	4808.0	81.66836561331975	0.0	0.2743288469898248	0.2505763817599815	25	2.8715236247338343
PA14_72640	PA14_72640	0.0127887209642512	5463.0	0.993749534465072	-0.993749534465072	0.525714108601544	3111.0	52.8372409106354	0.04	0.21064673283608182	0.20996211675312268	25	3.729733790737959
PA14_05850	PA14_05850	0.0059727122396242205	5462.0	0.993334071155713	-0.993334071155713	0.8215371963397479	1787.0	30.343187223921166	0.0	0.13871996802749467	0.11670243644900002	25	7.323018517284274
PA14_42200	PA14_42200	0.00436433056312289	5461.0	0.9922507338382649	0.9922507338382649	0.253208504894118	4782.0	81.22663948352022	0.04	0.32032050882168994	0.3050070845680664	25	2.202998746629522
PA14_67720	PA14_67720	0.017790154350731998	5460.0	0.9913069785774309	-0.9913069785774309	0.280261521172331	4461.0	75.77302072714917	0.04	0.24045771328888377	0.21031583341155272	25	3.570103368391011
PA14_56670	PA14_56670	0.0681093986487378	5459.0	0.989109220578804	0.989109220578804	0.886298829608315	3526.0	59.88786952089704	0.0	0.22887387653805671	0.2438227156493453	25	3.1179840730429853
PA14_58440	PA14_58440	0.0136377278592319	5458.0	0.9886403068301209	-0.9886403068301209	0.6150934432233679	2794.0	47.45158002038736	0.0	0.15587021309615218	0.12739978895520432	25	6.53666776502105
PA14_37260	PA14_37260	0.44973261073267795	5457.0	0.986755394645227	-0.986755394645227	0.13889073628424403	5703.0	96.87393815834183	0.08	0.4761801173224378	0.4192678386157376	25	1.2177783037413838
PA14_16640	PA14_16640	0.00548788484819465	5456.0	0.9823800719646869	-0.9823800719646869	0.0013321364209824302	5787.0	98.30105334692492	0.0	0.5103993829295341	0.22167179988297542	25	2.1291868847743376
PA14_36580	PA14_36580	0.0666650047669512	5455.0	0.9798364979245071	-0.9798364979245071	0.0232313243079635	5788.0	98.31804281345566	0.16	0.5630775403086067	0.3432715930153591	25	1.2140793648405777
PA14_54390	PA14_54390	1.103861631547e-05	5454.0	0.9797494033029079	-0.9797494033029079	0.14709080886663298	4238.0	71.98436969079171	0.0	0.21402677092861264	0.1587671482354392	25	4.822928678159469
PA14_63200	PA14_63200	0.0222247806382838	5453.0	0.97914454171741	0.97914454171741	0.864919108440922	577.0	9.78593272171254	0.0	0.14935928066183168	0.1952364966008048	25	4.2501544306657975
PA14_43760	PA14_43760	0.000413114532989911	5452.0	0.9785896436271991	0.9785896436271991	0.14710498873413	5607.0	95.24294937138974	0.04	0.42090541201355697	0.29700468666384466	25	1.8776950555155358
PA14_54630	PA14_54630	0.0580815687148986	5451.0	0.9784993086669209	-0.9784993086669209	0.0803255444025937	5553.0	94.3255181787292	0.0	0.3245017817155078	0.17653172861332841	25	3.7047024469120577
PA14_34490	PA14_34490	0.00536408431097262	5450.0	0.9759657107592561	-0.9759657107592561	0.00401617516644445	5877.0	99.83010533469249	0.32	0.800620525218314	0.3427922598207641	25	0.5115202590415108
PA14_34050	PA14_34050	0.000574433789254723	5449.0	0.9748388590732578	-0.9748388590732578	0.00850876671660053	5764.0	97.91029561671765	0.08	0.5092098169283701	0.31562341720089676	25	1.4752677297341066
PA14_10590	PA14_10590	0.0036625460962631897	5448.0	0.973168738515452	-0.973168738515452	0.846943074731403	3290.0	55.878355419639824	0.0	0.18676276176580242	0.23352039387144363	25	3.367611555085752
PA14_26020	PA14_26020	0.00510479434555069	5447.0	0.973146317635055	-0.973146317635055	0.000946822151914222	5854.0	99.43934760448522	0.12	0.6194105594134125	0.3724472923230201	25	0.9497605849550672
PA14_58490	PA14_58490	0.44650922208102795	5446.0	0.972964176338432	0.972964176338432	0.891319830285676	532.0	9.021406727828747	0.04	0.14156718376139613	0.2166582935759237	25	3.837365183925853
PA14_24880	PA14_24880	1.90045001996685e-05	5445.0	0.972514148104145	-0.972514148104145	0.0392496082698994	5480.0	93.08528712198438	0.04	0.331317538117733	0.24348377947796151	25	2.633426388243036
PA14_32590	PA14_32590	0.00395601686465909	5444.0	0.9722056373676009	0.9722056373676009	0.776681116553072	3674.0	62.40231056744818	0.0	0.21112534435220462	0.1782508300528444	25	4.269715281492747
PA14_42090	PA14_42090	0.000241643358896027	5443.0	0.971942289151673	-0.971942289151673	0.8353041509841809	2271.0	38.56608902480462	0.0	0.16439682081480808	0.17668536845787836	25	4.57052825248166
PA14_16660	PA14_16660	9.52188410473472e-07	5442.0	0.9714455980385451	-0.9714455980385451	0.165361770263345	4589.0	77.9476724430853	0.0	0.23410321760247066	0.14284398147020258	25	5.1618722248363325
PA14_60460	PA14_60460	0.0192443053875737	5441.0	0.971303569993702	-0.971303569993702	0.178280846009092	4649.0	78.96704043493035	0.0	0.22341865798289462	0.2051845788214445	25	3.6449372380057423
PA14_13200	PA14_13200	0.00592563251634341	5440.0	0.970536198271603	0.970536198271603	0.880447032574685	2760.0	46.87393815834183	0.0	0.1861731324005718	0.1968635285830927	25	3.984298521500721
PA14_06810	PA14_06810	0.19374562607224805	5439.0	0.970154805334023	0.970154805334023	0.25666144464095203	5782.0	98.21610601427116	0.08	0.56206906808257	0.48907701334046	25	0.8343997491605137
PA14_62710	PA14_62710	0.007964843455909679	5438.0	0.9698996570692	-0.9698996570692	0.11173173531563399	4301.0	73.05470608222902	0.0	0.21557316162478585	0.1481392992179154	25	5.092007991308148
PA14_08970	PA14_08970	0.00949595682675133	5437.0	0.969507902982001	-0.969507902982001	0.31214347425192496	4051.0	68.80733944954129	0.0	0.1828133333099165	0.13882453973833003	25	5.666826420998209
PA14_32930	PA14_32930	0.000184845161607217	5436.0	0.969460243154259	0.969460243154259	0.823284028443235	3114.0	52.88820931022766	0.0	0.13376608932576095	0.0950273204532193	25	8.79425148307638
PA14_14060	PA14_14060	0.0044141290365182	5435.0	0.9694219486805621	-0.9694219486805621	0.586429248160861	3488.0	59.24226979272851	0.0	0.17536871260326656	0.11337372988428482	25	7.003855627646263
PA14_33810	PA14_33810	0.0907464825876693	5434.0	0.9690298052231509	0.9690298052231509	0.0115752054586012	5884.0	99.94903160040775	0.36	0.9106608037841558	0.520156260198947	25	0.11221435923249358
PA14_19110	PA14_19110	0.0158737687269022	5433.0	0.9682537671063108	-0.9682537671063108	0.0136663616763506	5572.0	94.64831804281346	0.04	0.3640807837772433	0.23689768938477868	25	2.5503540574756123
PA14_30870	PA14_30870	0.0160693506533824	5432.0	0.9681298307019108	0.9681298307019108	0.9374873777989781	3274.0	55.60652395514781	0.0	0.2822478464667022	0.3124803664439077	25	2.1949602531534698
PA14_72930	PA14_72930	0.000817603858049476	5431.0	0.9672881505660279	-0.9672881505660279	0.628508117651131	1757.0	29.83350322799864	0.0	0.14805799889790872	0.1988210933564817	25	4.120438821847027
PA14_45950	PA14_45950	0.00256671664288562	5430.0	0.9672821155553991	0.9672821155553991	0.117741395589248	4316.0	73.30954808019028	0.04	0.2839443775752823	0.29900321810481667	25	2.2853858975543546
PA14_38310	PA14_38310	0.626591754335446	5429.0	0.967252565515193	-0.967252565515193	0.7231425909271211	5589.0	94.93713897383623	0.0	0.35113146189154165	0.22608446719638992	25	2.7251810408030077
PA14_00620	PA14_00620	0.457154172022767	5428.0	0.965999809594893	-0.965999809594893	0.22222366969806198	5676.0	96.41522256201156	0.08	0.4755495454091249	0.49057051663793316	25	0.9997548722393892
PA14_55580	PA14_55580	0.0054301215804205	5427.0	0.9658677991965009	-0.9658677991965009	0.23941966561116895	5780.0	98.18212708120966	0.0	0.4241689246169726	0.23359847197427827	25	2.318931583761281
PA14_14750	PA14_14750	0.0100510350282897	5426.0	0.964989278340729	-0.964989278340729	0.431558792180776	3843.0	65.2735304111451	0.0	0.18283842529270253	0.1444713882177772	25	5.413880649288195
PA14_72510	PA14_72510	7.979350987040089e-06	5425.0	0.964754031886539	0.964754031886539	0.0597475765778071	5306.0	90.12911994563372	0.0	0.33472873457478924	0.18726739341505239	25	3.3643085740793404
PA14_47460	PA14_47460	0.000109161753915605	5424.0	0.9629357303154191	-0.9629357303154191	0.536212158444378	3759.0	63.84641522256201	0.0	0.18639953604245826	0.12636030065599282	25	6.1454126829519575
PA14_07410	PA14_07410	0.176703314890192	5423.0	0.962199651079597	-0.962199651079597	0.948700757278981	2683.0	45.565749235474	0.0	0.16059138923357325	0.13536437466668355	25	5.921855464703144
PA14_46660	PA14_46660	0.0542337499715964	5422.0	0.96206889730544	-0.96206889730544	0.858237075836074	3916.0	66.51376146788992	0.0	0.1967210491108117	0.15074164343138985	25	5.077215763160874
PA14_25880	PA14_25880	0.0013195823949769699	5421.0	0.9615414146823409	-0.9615414146823409	0.542504207109658	1865.0	31.66836561331974	0.0	0.13173983193969863	0.099747829753628	25	8.318993854725555
PA14_36620	PA14_36620	0.47230245147742705	5420.0	0.960895760150473	-0.960895760150473	0.7263024783888079	5534.0	94.00271831464492	0.04	0.48002998111767425	0.3973892303886482	25	1.210062433152781
PA14_38660	PA14_38660	0.09623216349455198	5419.0	0.9602369449536629	0.9602369449536629	0.009846595252397809	5573.0	94.66530750934422	0.0	0.4078974210009387	0.2681048778168794	25	2.0601621591158903
PA14_39560	PA14_39560	0.005079738818500729	5418.0	0.9599572243026521	0.9599572243026521	0.5816086573388829	4112.0	69.84369690791709	0.0	0.2258861364503141	0.1990890846346826	25	3.6871488419333365
PA14_32610	PA14_32610	3.5500767703851596e-05	5417.0	0.9593409300562641	0.9593409300562641	0.8783758344019771	1789.0	30.377166156982668	0.0	0.14070104062803288	0.1948535257111053	25	4.201309093282546
PA14_58030	PA14_58030	0.0189323160934994	5416.0	0.959252273485641	0.959252273485641	0.0522886530744822	5796.0	98.45395854570167	0.0	0.48024276986064357	0.21170644492990334	25	2.2626118150706227
PA14_03650	PA14_03650	0.00157869804894894	5415.0	0.959156993992159	-0.959156993992159	0.43864213304669997	5156.0	87.58069996602107	0.04	0.3183604222707496	0.26721429795248336	25	2.398062441386865
PA14_68470	PA14_68470	0.0012166231253817699	5414.0	0.957556845169145	0.957556845169145	0.0155617672050913	5729.0	97.31566428814136	0.0	0.45550998605518683	0.19764527311814425	25	2.5401409868975473
PA14_09115	PA14_09115	0.0129104615615454	5413.0	0.9566382512153371	-0.9566382512153371	0.18295481036203304	2321.0	39.41556235134217	0.0	0.15885554237396154	0.12006439940475747	25	6.644623325453157
PA14_51690	PA14_51690	0.000488811939924462	5412.0	0.955678649360884	-0.955678649360884	0.547561257839264	2193.0	37.240910635406046	0.0	0.1349722845494895	0.0915554876516965	25	8.964032477589965
PA14_71100	PA14_71100	0.0527471096423587	5411.0	0.9554987163318001	-0.9554987163318001	0.8135748464157758	3583.0	60.85626911314984	0.0	0.25701005912087393	0.2289953070142179	25	3.050231318354302
PA14_39750	PA14_39750	0.0127887209642512	5410.0	0.9523451519948609	0.9523451519948609	0.832730826603392	3924.0	66.64967720013593	0.0	0.24722209554003094	0.16410051670388853	25	4.296897234803901
PA14_08750	PA14_08750	0.0120537216661737	5409.0	0.9515406987381659	-0.9515406987381659	0.27702750951251	3494.0	59.344206591913014	0.0	0.19758491515020682	0.1829877335438888	25	4.120253139301964
PA14_06750	PA14_06750	0.00143180778464745	5408.0	0.948941253334703	0.948941253334703	0.0767318105276937	5851.0	99.38837920489297	0.04	0.5771035534210783	0.5203166463899036	25	0.7146373318892146
PA14_08730	PA14_08730	0.00953568514410875	5407.0	0.9483928525772231	-0.9483928525772231	0.251184630739621	3572.0	60.66938498131159	0.0	0.20247361861838134	0.16950706894424075	25	4.400519922884228
PA14_38790	PA14_38790	0.003965052935445221	5406.0	0.9472962023090291	-0.9472962023090291	0.811417183824795	4767.0	80.97179748555897	0.0	0.24257511698856984	0.13490419427834868	25	5.2238634172218825
PA14_19920	PA14_19920	0.0297683123810909	5405.0	0.9443996491395071	0.9443996491395071	0.604653933433173	3900.0	66.2419300033979	0.08	0.33852505202746863	0.3735058649377386	25	1.6221287374243363
PA14_73280	PA14_73280	0.007964843455909679	5404.0	0.94432194042853	-0.94432194042853	0.5825071447520881	975.0	16.547740400951408	0.0	0.15134324339568908	0.1783090149646637	25	4.447215959271544
PA14_39850	PA14_39850	0.209444880742444	5403.0	0.944270653337097	-0.944270653337097	0.963489687225798	1653.0	28.06659870880054	0.0	0.1426559928711314	0.13984995781268308	25	5.731962118570383
PA14_49720	PA14_49720	0.0883286140256468	5402.0	0.942557963428417	0.942557963428417	0.718952020615032	5686.0	96.58511722731907	0.0	0.4458252240172367	0.21006464907830102	25	2.3646660282474494
PA14_64335	PA14_64335	0.323151688723307	5401.0	0.942030766920124	-0.942030766920124	0.9509889981806099	2938.0	49.89806320081549	0.0	0.21030050835827122	0.21895535268620595	25	3.341915370347333
PA14_62760	PA14_62760	0.00445185309375082	5400.0	0.9416475192660371	-0.9416475192660371	0.302450967497289	3449.0	58.57968059802922	0.0	0.18225347975299422	0.1852584732812801	25	4.099105568899113
PA14_44010	PA14_44010	0.00445762742403275	5399.0	0.9414407268024308	-0.9414407268024308	0.36443073671822296	3472.0	58.97043832823649	0.0	0.16628554790064246	0.12799295771482347	25	6.056233036108783
PA14_21260	PA14_21260	0.00154526965700193	5398.0	0.940778052316856	0.940778052316856	0.0113889972519377	5850.0	99.37138973836223	0.24	0.723165070029604	0.4860719466439859	25	0.4476970616998773
PA14_60500	PA14_60500	0.0122947183701759	5397.0	0.940477008356917	0.940477008356917	0.36531751369121296	4430.0	75.2463472646959	0.0	0.28180564590385077	0.2415430963241625	25	2.7269310217382388
PA14_55790	PA14_55790	0.0371439164605636	5396.0	0.939057083957095	0.939057083957095	0.5545261988008411	4658.0	79.1199456337071	0.0	0.22751846020391253	0.16933499684471678	25	4.20195846701244
PA14_18020	PA14_18020	0.0051004288001273	5395.0	0.937916703572485	0.937916703572485	0.600166318579723	3875.0	65.81719334012912	0.04	0.21547795684095294	0.21471937007241054	25	3.3645718431825764
PA14_57990	PA14_57990	0.0173266434567944	5394.0	0.9379062779821201	0.9379062779821201	0.08745419423811501	5772.0	98.04621134896365	0.0	0.43925355185834186	0.22095074108207527	25	2.2568502087012536
PA14_27100	PA14_27100	0.0402029163790475	5393.0	0.9372462787551179	-0.9372462787551179	0.93352630447141	1441.0	24.464831804281346	0.0	0.17656812287688112	0.17901546296575366	25	4.249231565117687
PA14_19910	PA14_19910	0.0239007347933625	5392.0	0.9364153514733728	0.9364153514733728	0.43153166804086	4087.0	69.41896024464832	0.08	0.3645558115479705	0.40197922552377907	25	1.4226096863097069
PA14_21570	PA14_21570	0.0297500417254151	5391.0	0.935800021532446	0.935800021532446	0.21854984088499102	5526.0	93.86680258239892	0.08	0.4900405568780626	0.41097398163344256	25	1.08464156996675
PA14_14390	PA14_14390	0.0008126270404627849	5390.0	0.931958702583773	-0.931958702583773	0.544840442194156	2736.0	46.46619096160381	0.0	0.15880208665383416	0.1268096394253518	25	6.096986155260443
PA14_31290	PA14_31290	0.0628950217226301	5389.0	0.9317203936899779	0.9317203936899779	0.00298495016635116	5855.0	99.45633707101598	0.16	0.6339951386805674	0.3921823657899973	25	0.7591500306488386
PA14_34880	PA14_34880	0.00118716730509759	5388.0	0.928240957616785	-0.928240957616785	0.27179209493381895	5275.0	89.60244648318043	0.0	0.2986729423188408	0.2082616188620682	25	3.02296706775773
PA14_64930	PA14_64930	0.00870008731011054	5387.0	0.928210140537986	0.928210140537986	0.5952737850793771	3562.0	60.49949031600408	0.04	0.25395501665204556	0.3160259033914591	25	2.133543854000934
PA14_07020	PA14_07020	0.0668887829446113	5386.0	0.927213176442918	-0.927213176442918	0.6203844501214251	5075.0	86.20455317703025	0.0	0.3090702106586546	0.16553864814095867	25	3.734130807072348
PA14_47150	PA14_47150	0.0120343845168988	5385.0	0.9263208395628331	-0.9263208395628331	0.8079041568862529	3784.0	64.27115188583079	0.0	0.17396919179568657	0.14799667200064343	25	5.0835713911450355
PA14_15990	PA14_15990	0.0281923526800714	5384.0	0.9260028948875191	-0.9260028948875191	0.4914274082581311	2237.0	37.98844716275909	0.0	0.18099317004045046	0.1789682161978349	25	4.162804662608474
PA14_00090	PA14_00090	0.0054301215804205	5383.0	0.925897299168897	-0.925897299168897	0.460003027559557	2701.0	45.87155963302752	0.0	0.14901908403374878	0.11810853087397315	25	6.5776638604040425
PA14_33730	PA14_33730	0.00614454771554466	5382.0	0.9258380545229781	0.9258380545229781	0.009383082286912571	5879.0	99.864084267754	0.32	0.8565002519081975	0.4953077322125206	25	0.13998934017252532
PA14_05230	PA14_05230	0.00455012044452797	5381.0	0.925644153009765	-0.925644153009765	0.0836973476271711	5311.0	90.21406727828747	0.0	0.2975306876799549	0.1613566677855847	25	3.892702259843796
PA14_14320	PA14_14320	0.22239986182157898	5380.0	0.923737419985009	-0.923737419985009	0.9122699645065241	3771.0	64.05028882093103	0.04	0.2692722674381704	0.2935029080593298	25	2.229842139807836
PA14_34030	PA14_34030	0.00143180778464745	5379.0	0.9232566914563599	-0.9232566914563599	0.46402209110171005	5181.0	88.00543662928985	0.08	0.31319382062128776	0.28837340216420687	25	2.115530996467169
PA14_20570	PA14_20570	0.0099674787465264	5378.0	0.923185882128356	-0.923185882128356	0.330529291092852	4992.0	84.79442745497792	0.0	0.30402348979888816	0.22814023611198728	25	2.7139552534939053
PA14_01730	PA14_01730	0.000179410909608405	5377.0	0.922639002041456	0.922639002041456	0.020312754263268	5399.0	91.70914033299356	0.04	0.39576272994304423	0.3458950983529906	25	1.5232256097504087
PA14_60400	PA14_60400	0.039204050401231004	5376.0	0.922031879210453	-0.922031879210453	0.139379475922901	5259.0	89.33061501868842	0.04	0.3614763887016029	0.4027074553972938	25	1.391967004821975
PA14_53050	PA14_53050	0.15125852508152698	5375.0	0.921787068536093	-0.921787068536093	0.518287803017797	4443.0	75.46721032959566	0.0	0.23520543490597848	0.21010275500517658	25	3.267837366593305
