	corr to exoS	gene name	label
PA1303	-0.052979190286280516		core
PA1304	-0.021462140302474432		core
PA1305	-0.11611573664185855		core
PA1306	-0.022920869645658152		core
PA1307	0.1367134186824109		core
PA1308	0.09056139987272807		core
PA1309	-0.011272271478676526		core
PA1310	-0.026130104975930657	phnW	core
PA1311	-0.017350241252248183	phnX	core
PA1312	0.06664738371658853		core
PA1313	0.051274232654899006		core
PA1314	0.008855148458017749		core
PA1315	0.013398197263204865		core
PA1316	0.12705887059573925		core
PA1317	0.04013783024765054	cyoA	core
PA1318	0.03787893199527941	cyoB	core
PA1319	0.02996521502701435	cyoC	core
PA1320	-0.027956192452770482	cyoD	core
PA1321	-0.0061271304057436025	cyoE	core
PA1322	-0.07476970236100952		core
PA1323	0.12033665977161458		core
PA1324	0.1100389607808881		core
PA1325	0.1437514280632384		core
PA1326	0.1592951721460404	ilvA2	core
PA1327	0.0387709028408145		core
PA1328	0.0152743766691103		core
PA1329	-0.04454842287117591		core
PA1330	0.06611968643017291		core
PA1331	-0.01227352060537583		core
PA1332	-0.027368160573769583		core
PA1333	-0.033220585844139484		core
PA1334	-0.07004476358691686		core
PA1335	0.009646445810040852	aauR	core
PA1336	0.06711189162067739	aauS	core
PA1337	0.0983561433639901	ansB	core
PA1338	0.11567519499506446	ggt	core
PA1339	0.0960923254901451	aatP	core
PA1340	0.03287517254097277	aatM	core
PA1341	0.05507847264067578	aatQ	core
PA1342	0.11480458854300872	aatJ	core
PA1343	0.0825736742459756		core
PA1344	0.0705186947632309		core
PA1345	-0.023965963804472138		core
PA1346	-0.09248906870143957		core
PA1347	-0.03737419682764806		core
PA1348	0.061701348768150824		core
PA1349	-0.018389962533686514		core
PA1350	-0.0048143639991597474		core
PA1351	-0.053939185396316834		core
PA1352	-0.11722795406342655		core
PA1353	-0.0012471411770336618		core
PA1354	0.00762071721294113		core
PA1355	-0.053336910795816116		core
PA1356	-0.0814779558009629		core
PA1357	0.030050393867006094		core
PA1358	-0.016790256281851615		core
PA1359	-0.06220985893164984		core
PA1360	-0.09009326230646364		core
PA1361	-0.1127143741580152	norM	core
PA1362	-0.0018909510174146761		core
PA1363	-0.06643209565107946		core
PA1364	-0.07588731882190383		core
PA1365	0.019335007941749676		core
PA1366	0.03657364061737749		acc
PA1367	0.014776104976776862		core
PA1368	0.04285817980902073		acc
PA1369	0.00582570680278665		acc
PA1370	0.04439670014567159		acc
PA1371	0.018799605840495448		acc
PA1372	-0.036445583077159435		acc
PA1373	-0.06099923749563716	fabF2	core
PA1374	-0.026710388668525386		core
PA1375	-0.10291477053030076	pdxB	core
PA1376	0.13868021735567782	aceK	core
PA1377	0.10561333977041162		core
PA1378	-0.00107275788752438		core
PA1379	-0.031171134920245487		core
PA1380	0.03466885674807686		core
PA1381	-0.039917044399913816		acc
PA1382	0.03183614779319627		acc
PA1383	-0.0357491310302708		acc
PA1384	-0.032700113505699034	galE	acc
PA1385	-0.021537612360865186		acc
PA1386	-0.04011066428391556		acc
PA1387	-0.032858474386490165		acc
PA1388	0.008894963717272799		acc
PA1389	0.017499341605700162		acc
PA1390	0.008725156313830782		acc
PA1391	-0.042741190937886746		acc
PA1392	0.07589898745806828		acc
PA1393	-0.0483315800381579	cysC	acc
PA1394	-0.12539436182310615		core
PA1395	-0.04561195200930607		core
PA1396	-0.12962565198810225		core
PA1397	-0.0451589692406843		core
PA1398	-0.05124876559912386		core
PA1399	-0.13820343484574307		core
PA1400	-0.08160652263901255		core
PA1401	0.0077616047942783315		core
PA1402	-0.023071809013875857		core
PA1403	0.01090026451882784		core
PA1404	-0.0027255358981088888		core
PA1405	-0.022546770805064037		core
PA1406	0.06368396259981499		core
PA1407	-0.04449811390927371		core
PA1408	0.037536820199420964		core
PA1409	-0.010802077212786136	aphA	core
PA1410	-0.010306778147318393		core
PA1411	-0.06382388796807234		core
PA1412	-0.11798679001137645		core
PA1413	-0.02076785706296852		core
PA1414	0.17514072274154127		core
PA1415	0.034263696377718415		core
PA1416	-0.02092335937461071		core
PA1417	0.004068826803084537		core
PA1418	0.04564572585125709		core
PA1419	0.00992036911086021		core
PA1420	0.003329114356531873		core
PA1421	0.07567408208725908	gbuA	core
PA1422	-0.15637389659917755	gbuR	core
PA1423	0.013926471523883469	bdlA	core
PA1424	-0.08503762780997473		core
PA1425	-0.057782348957987215		core
PA1426	0.006692858093199457		core
PA1427	-0.002799121610444973		acc
PA1428	-0.08629620442853374		core
PA1429	0.05718007463798998		core
PA1430	0.03818219484575975	lasR	core
PA1431	0.039434914794490364	rsaL	core
PA1432	0.12096808867162033	lasI	core
PA1433	-0.043953511760406405		core
PA1434	-0.11112267438048418		core
PA1435	-0.05003205244728835		core
PA1436	-0.044424916543949824		core
PA1437	-0.05240448682355785		core
PA1438	-0.04617937002399367		core
PA1439	-0.05057111963544508		core
PA1440	0.0381667786464242		core
PA1441	0.04154536261827091		core
PA1442	0.02640707216278657		core
PA1443	0.047318158620608765	fliM	core
PA1444	0.051217944118650265	fliN	core
PA1445	0.012413151166531591	fliO	core
PA1446	0.010288078474910376	fliP	core
PA1447	0.011116828758393078	fliQ	core
PA1448	0.10072866085532448	fliR	core
PA1449	-0.05060290901294347	flhB	core
PA1450	-0.10323476112042858		core
PA1451	-0.08085416494345253		core
PA1452	0.015538086582694309	flhA	core
PA1453	0.03794951816792888	flhF	core
PA1454	0.08521729346552277	fleN	core
PA1455	0.017115654995868496	fliA	core
PA1456	-0.002439020777486092	cheY	core
PA1457	0.1599317932289456	cheZ	core
PA1458	0.18962443005508586		core
PA1459	0.2080668415085896		core
PA1460	0.15430524163715048	motC	core
PA1461	0.1322853141549908	motD	core
PA1462	-0.019171199498999543		core
PA1463	0.0692444978690436		core
PA1464	0.2152389824872261		core
PA1465	0.02405124161824554		core
PA1466	-0.05735396635359746		core
PA1467	-0.0021342527621817		core
PA1468	-8.100461994879597e-05		core
PA1469	-0.05477654561903757		core
PA1470	0.020923067270610458		core
PA1471	-0.01844005338781437		acc
PA1472	-0.05492884284431903		acc
PA1473	0.036411157568183895		core
PA1474	0.06893035166963632		core
PA1475	-0.09472710107884176	ccmA	core
PA1476	-0.0001697146853993054	ccmB	core
PA1477	-0.017473170213907367	ccmC	core
PA1478	-0.02539199111634777		core
PA1479	0.007666479991631035	ccmE	core
PA1480	0.05294535817172797	ccmF	core
PA1481	0.0530275376160222	ccmG	core
PA1482	0.042334667367378766	ccmH	core
PA1483	0.0669594534248851	cycH	core
PA1484	-0.058692187051237424		core
PA1485	-0.03369609583794659		core
PA1486	0.0047479739895857935	bapF	core
PA1487	-0.04456601963606875		core
PA1488	-0.0297341331787302		core
PA1489	-0.011444854215522248		core
PA1490	-0.04070824454374694		core
PA1491	-0.08261406997508089		core
PA1492	-0.04759028166996948		core
PA1493	0.026096426078069057	cysP	core
PA1494	-0.038544403780541865	muiA	core
PA1495	-0.11142918167608933		core
PA1496	-0.10193528956157144		core
PA1497	-0.11968575133029767		core
PA1498	-0.09697345714909507	pykF	core
PA1499	-0.07324226332161027		core
PA1500	-0.01508855192667081		core
PA1501	-0.03715212772540365		core
PA1502	-0.05333711622135075	gcl	core
PA1503	-0.036651273769709315		core
PA1504	-0.08523407971080912		core
PA1505	0.061575386815400035	moaA2	core
PA1506	0.041553952629276455		core
PA1507	-0.052331396708969184		core
PA1508	0.05903938196754081		core
PA1509	0.0761044580315491	tplEi	core
PA1510	0.056565265581774174	tplE	core
PA1511	-0.031474867540698774	vgrG2a	core
PA1512	-0.04240875151007556	hcpA	core
PA1513	0.057651404271891936		core
PA1514	0.051819632994401184		core
PA1515	0.0005559887746769724	alc	core
PA1516	0.09494831579771633		core
PA1517	0.03773454835723946		core
PA1518	-0.0028631282134476683		core
PA1519	-0.034079078940045304		core
PA1520	0.005056862624347242		core
PA1521	0.0005384941874497801		core
PA1522	0.05019570182073109		core
PA1523	0.03569978912430709	xdhB	core
PA1524	0.006385010447189121	xdhA	core
PA1525	-0.026645432104890347	alkB2	core
PA1526	0.013605014686914184		core
PA1527	0.12983126382604918		core
PA1528	0.0608268040834225	zipA	core
PA1529	-0.022552995345931942	lig	core
PA1530	0.03352784061817743		core
PA1531	0.005215797385603406		core
PA1532	0.04348190506414648	dnaX	core
PA1533	0.02036429191597856		core
PA1534	-0.019856969113217826	recR	core
PA1535	0.08520662245593874		core
PA1536	-0.12756038661999922		core
PA1537	-0.03919911753571885		core
PA1538	-0.025503756704176102		core
PA1539	-0.04105553221995326		core
PA1540	-0.051205849428552434		core
PA1541	-0.04967329688785599		core
PA1542	-0.022261123836945597		core
PA1543	-0.08977855378860182	apt	core
PA1544	0.008227028757430917	anr	core
PA1545	0.05154213728306905		core
PA1546	0.032191547271283635	hemN	core
PA1547	-0.014014104265589534		core
PA1548	0.020028310945952997		core
PA1549	0.053970345063527235		core
PA1550	0.071606043555673		core
PA1551	0.06544411634081082		core
PA1552	-0.029828979941081944	ccoP1	core
PA1553	-0.06422720047439727	ccoO1	core
PA1554	-0.05952582713371132	ccoN1	core
PA1555	0.11875860060386713	ccoP2	core
PA1556	0.09524403060451188	ccoO2	core
PA1557	0.13283990271660115	ccoN2	core
PA1558	-0.07224470132763845		core
PA1559	0.010481970068326863		core
PA1560	0.00436498303645713		acc
PA1561	0.093190151875549	aer	core
PA1562	0.07039911774558483	acnA	core
PA1563	-0.09302209595781248		core
PA1564	-0.04486629298512091		core
PA1565	0.02716392143490206	pauB2	core
PA1566	-0.027803029036683448	pauA3	core
PA1567	-0.12994658114251806		core
PA1568	-0.10136355239050128		core
PA1569	-0.13007699311245371		core
PA1570	-0.025504122175790633		core
PA1571	-0.027148991909925174		core
PA1572	0.11874979210403165		core
PA1573	0.08503951660507429		core
PA1574	-0.01015142255816988		core
PA1575	-0.013147098744784662		core
PA1576	0.04520803971666301		core
PA1577	-0.0432050138400526		core
PA1578	0.055942993376186925		core
PA1579	0.047235901680051685		core
PA1580	0.02174280198728472	gltA	core
PA1581	-0.07341483808981783	sdhC	core
PA1582	-0.040888104462354316	sdhD	core
PA1583	-0.0367352850541764	sdhA	core
PA1584	0.0006340826613017168	sdhB	core
PA1585	0.0334975282878166	sucA	core
PA1586	0.03854982079215897	sucB	core
PA1587	0.08689685870250298	lpd	core
PA1588	0.06275840877378351	sucC	core
PA1589	0.05067252861284582	sucD	core
PA1590	-0.05381318153988727	braB	core
PA1591	-0.12823809974851627		core
PA1592	0.07515179521053553		core
PA1593	-0.0895638910670876		core
PA1594	-0.08148216678032506		core
PA1595	-0.07329478455759487		core
PA1596	0.006355555145017696	htpG	core
PA1597	0.10269327093252434		core
PA1598	-0.0830736387848618		core
PA1599	-0.06212650179339625		core
PA1600	-0.010771465642833523		core
PA1601	0.026548360856105336		core
PA1602	0.05070428355950996		core
PA1603	-0.05193423747322164		core
PA1604	0.015689467533163873		core
PA1605	0.00948735808427653		core
PA1606	-0.032732607571956986		core
PA1607	-0.049769475026028666		core
PA1608	0.08538844503414307		core
PA1609	0.007947372890358894	fabB	core
PA1610	-0.017900943035821466	fabA	core
PA1611	0.18322830132478046		core
PA1612	-0.13241978016583358		core
PA1613	-0.1159368517477134		core
PA1614	0.07106544613166772	gpsA	core
PA1615	0.06135083548116003		core
PA1616	0.04381259493787157		core
PA1617	0.0829442148714046		core
PA1618	0.018758843906206014		core
PA1619	0.018978001444190703		core
PA1620	-0.10984419789798727		core
PA1621	0.031034500967613125		core
PA1622	0.07202163801493988		core
PA1623	0.07843210508090939		core
PA1624	0.030854254986889207		core
PA1625	-0.04892553003936695		core
PA1626	-0.12497957787548565		core
PA1627	-0.11307109932283642		core
PA1628	0.00809431811782666		core
PA1629	0.029851755155994177		core
PA1630	0.024110960970709416		core
PA1631	-0.001627593409949139		core
PA1632	-0.01959194418788896	kdpF	core
PA1633	-0.057177986071320526	kdpA	core
PA1634	-0.049705343168649635	kdpB	core
PA1635	-0.04632418229852805	kdpC	core
PA1636	-0.06419735039781445	kdpD	core
PA1637	-0.08671713149768129	kdpE	core
PA1638	-0.14464685477606176		core
PA1639	-0.08480097067763075		core
PA1640	0.019409305459382145		core
PA1641	0.07668766095371067		core
PA1642	0.07805244056041985	selD	core
PA1643	0.0829838172678923		core
PA1644	0.019786727733936225		core
PA1645	-0.042411983498475504		core
PA1646	0.020779159263883858		core
PA1647	-0.03082188757848481		core
PA1648	0.005772615640183289		core
PA1649	-0.04953125188092421		core
PA1650	0.0012397143770872408		core
PA1651	-0.10976012375151367		core
PA1652	-0.024865628984690358		core
PA1653	-0.09196240045865577		core
PA1654	0.028219945071367294		core
PA1655	0.09116848075012876		core
PA1656	0.021240730106071668	hsiA2	core
PA1657	0.06618231153702349	hsiB2	core
PA1658	0.06234887546588167	hsiC2	core
PA1659	-0.005545960978628734	hsiF2	core
PA1660	0.01874043666257609	hsiG2	core
PA1661	0.021611051119424136	hsiH2	core
PA1662	0.06344479304397953	clpV2	core
PA1663	0.04936354448520919	sfa2	core
PA1664	0.0486067297918709	orfX	core
PA1665	0.044714561366505284	fha2	core
PA1666	0.06637623234743115	lip2	core
PA1667	0.07879840684423355	hsiJ2	core
PA1668	0.03999611753917374	dotU2	core
PA1669	0.03487669405116815	icmF2	core
PA1670	0.0361043961381226	stp1	core
PA1671	-0.04792664019607185	stk1	core
PA1672	0.04456543088965082		core
PA1673	0.10331873817322032		core
PA1674	-0.1087313059250214	folE2	core
PA1675	-0.08188826670928863		core
PA1676	-0.08752468712847465		core
PA1677	0.08993465568157401		core
PA1678	-0.08053468099060164		core
PA1679	0.03181899740680584		core
PA1680	-0.035939552450857004		core
PA1681	-0.054796858672081686	aroC	core
PA1682	-0.09671756893446808		core
PA1683	0.08869267813755465		core
PA1684	0.06612033793789851		core
PA1685	0.0013776036854536643	masA	core
PA1686	-0.020639799394523768	alkA	core
PA1687	-0.093796936331549	speE	core
PA1688	-0.06426946929275204		core
PA1689	-0.09529691623877257		core
PA1690	0.4058705896507065	pscU	core
PA1691	0.3829077191902357	pscT	core
PA1692	0.519427572436353		core
PA1693	0.2944391216902954	pscR	core
PA1694	0.6022955250761831	pscQ	core
PA1695	0.6748341067975545	pscP	core
PA1696	0.551041288890275	pscO	core
PA1697	0.5413406434992092		core
PA1698	0.6004801917478424	popN	core
PA1699	0.5135898173871258	pcr1	core
PA1700	0.6117375683350348	pcr2	core
PA1701	0.486458339047532	pcr3	core
PA1702	0.46019411305487895	pcr4	core
PA1703	0.6339495589012378	pcrD	core
PA1704	0.4649296688329567	pcrR	core
PA1705	0.6025270402319616	pcrG	core
PA1706	0.79302882370148	pcrV	core
PA1707	0.7368645041177383	pcrH	core
PA1708	0.811872413480149	popB	core
PA1709	0.8502832158328568	popD	core
PA1710	0.6946091651760211	exsC	core
PA1711	0.6549026600943396	exsE	core
PA1712	0.6871015626318452	exsB	core
PA1713	0.5261642806620274	exsA	core
PA1714	0.8127782803052478	exsD	core
PA1715	0.6256156319372755	pscB	core
PA1716	0.7153399993549048	pscC	core
PA1717	0.5404697476284704	pscD	core
PA1718	0.4622489246606877	pscE	core
PA1719	0.623329607983609	pscF	core
PA1720	0.7453669483812466	pscG	core
PA1721	0.7371512305021038	pscH	core
PA1722	0.6640922217327809	pscI	core
PA1723	0.6845498976471064	pscJ	core
PA1724	0.5909589662126323	pscK	core
PA1725	0.5312668973856409	pscL	core
PA1726	-0.13957042002990416	bglX	core
PA1727	-0.10168066488294497	mucR	core
PA1728	-0.010635760437781692		core
PA1729	0.006609060790067986		core
PA1730	-0.008997962595377915		core
PA1731	-0.023971377814429987		core
PA1732	-0.006564935397437056		core
PA1733	0.03868443567439769		core
PA1734	-0.02371404362229793		core
PA1735	-0.08764907458608874		core
PA1736	0.08358573796545929		core
PA1737	0.09792255077420277		core
PA1738	0.07771488904019923		core
PA1739	-0.05278599461001382		core
PA1740	-0.104206554562794		core
PA1741	-0.06613776188606606		core
PA1742	0.08568871422526124	pauD2	core
PA1743	-0.06981250400781679		core
PA1744	-0.054139562054226084		core
PA1745	-0.014409865569683478		core
PA1746	0.035020519575881724		core
PA1747	0.0313925327515483		core
PA1748	-0.02169420906613293		core
PA1749	0.061262976423606334		core
PA1750	-0.048317754872063474		core
PA1751	0.11895881924741945		core
PA1752	0.17966696184287734		core
PA1753	0.0021570063242553838		core
PA1754	0.1451987921828026	cysB	core
PA1755	-0.07340403990187616		core
PA1756	-0.047088438533686855	cysH	core
PA1757	-0.10553384288725408	thrH	core
PA1758	-0.04534789014591766	pabB	core
PA1759	0.06369256177227628		core
PA1760	0.08306763522595087		core
PA1761	-0.005125149233907552		core
PA1762	0.002817256974154745		core
PA1763	0.01708821087647042		core
PA1764	-0.02608896538500465		core
PA1765	0.05148578835724159		core
PA1766	-0.052426376506651835		core
PA1767	-0.05420764695335562		core
PA1768	-0.104990629048031		core
PA1769	-0.02806631240294511		core
PA1770	0.032834806689843885	ppsA	core
PA1771	-0.12914967092622526	estX	core
PA1772	0.0987445195696552		core
PA1773	0.014528056850591447	cmaX	core
PA1774	-0.06688646409439528	crfX	core
PA1775	-0.015688319969919456	cmpX	core
PA1776	0.13591022130542538	sigX	core
PA1777	0.06746053360000484	oprF	core
PA1778	-0.034971293826842324	cobA	core
PA1779	-0.04887630742717782		core
PA1780	-0.007952299788943993	nirD	core
PA1781	-0.03309336839358033	nirB	core
PA1782	-0.06388473075234438		core
PA1783	-0.04418557422840603	nasA	core
PA1784	-0.006726933431476513		core
PA1785	-0.05822257400990919	nasT	core
PA1786	-0.04696896534091285	nasS	core
PA1787	0.0018357766937555106	acnB	core
PA1788	-0.06401972205665696		core
PA1789	0.0821431447873753		core
PA1790	-0.05577626251003037		core
PA1791	-0.11929229783968458		core
PA1792	-0.07167750882067675		core
PA1793	-0.010313607335551958	ppiB	core
PA1794	0.004683821003297825	glnS	core
PA1795	0.031281734445445214	cysS	core
PA1796	-0.07797819539192327	folD	core
PA1797	-0.050242954560562124		core
PA1798	-0.05586171231300348	parS	core
PA1799	-0.08038982672919394	parR	core
PA1800	-0.06259443572960309	tig	core
PA1801	-0.038016990287328016	clpP	core
PA1802	0.028704259224410913	clpX	core
PA1803	0.17360869248671595	lon	core
PA1804	0.002833713527535348	hupB	core
PA1805	0.019031122440777124	ppiD	core
PA1806	0.17185052665089687	fabI	core
PA1807	0.16225199493829995	nppD	core
PA1808	0.06270306827783279	nppC	core
PA1809	0.04735028041492026	nppB	core
PA1810	0.05727577509264601	nppA2	core
PA1811	0.018825031746521458	nppA1	core
PA1812	-0.07083216363578036	mltD	core
PA1813	0.0692055541041662		core
PA1814	0.07189026462022369	kerV	core
PA1815	0.13186492903961514	rnhA	core
PA1816	-0.08120654285820718	dnaQ	core
PA1817	0.09497613351402086		core
PA1818	0.11955323167075195	cadA	core
PA1819	0.112877011084388		core
PA1820	0.05143432627500871	nhaB	core
PA1821	0.04921665109880286		core
PA1822	0.024573180492968718	fimL	core
PA1823	0.06262661742425384	nudC	core
PA1824	-0.13113175067830013		core
PA1825	0.07810519026423722		core
PA1826	0.06850104263279637		core
PA1827	-0.03578084628019318		core
PA1828	0.02822889767171077		core
PA1829	0.02515416472568631		core
PA1830	-0.014383617853159263		core
PA1831	0.02691079185463833		core
PA1832	0.11445470967101097		core
PA1833	0.01713519056573662		core
PA1834	-0.008115994644507692		acc
PA1835	0.008661895272012584		core
PA1836	-0.018331841612577088		core
PA1837	-0.015296643320313446		core
PA1838	-0.06180641997226941	cysI	core
PA1839	-0.09846129666804576		core
PA1840	-0.08663263075138129		core
PA1841	-0.06908695499714551		core
PA1842	0.018490800825365448		core
PA1843	-0.0340523990764938	metH	core
PA1844	-0.10062628680949123	tse1	core
PA1845	-0.011443795963599684	tsi1	core
PA1846	-0.12636038074407574	cti	core
PA1847	0.06908743572007442	nfuA	core
PA1848	0.035167422960828296		core
PA1849	-0.0004177874060763292		core
PA1850	-0.04007951520384838		core
PA1851	0.004768624073709586		core
PA1852	-0.054087654728131214		core
PA1853	-0.08834046194367352		core
PA1854	-0.06423298840574125		core
PA1855	-0.027526525966793718		core
PA1856	-0.026190212643778413		core
PA1857	-0.10053797219412547		core
PA1858	-0.03280172977551889	str	core
PA1859	-0.02756986380487254		core
PA1860	-0.00822398697522733		core
PA1861	-0.03365821963710621	modC	core
PA1862	-0.1020926118993348	modB	core
PA1863	0.0018432799499608129	modA	core
PA1864	-0.06290972612269574		core
PA1865	-0.048838995899182544		core
PA1866	-0.1040489515311274		core
PA1867	-0.11427339856259465	xphA	core
PA1868	-0.10990027212143563	xqhA	core
PA1869	-0.05600746259596348		core
PA1870	-0.01829791308941549		core
PA1871	0.011797637821217436	lasA	core
PA1872	0.00941547264127296		core
PA1873	-0.07603795696927043		core
PA1874	0.02715024886594331		core
PA1875	-0.00014365355747618318		core
PA1876	-0.0006496650706860254		core
PA1877	0.039406764943552934		core
PA1878	0.02571007870114816		core
PA1879	-0.0615665692603023		core
PA1880	0.04093681643054741		core
PA1881	0.008387905672980778		core
PA1882	-0.07209554144454426		core
PA1883	0.039126780671048425		core
PA1884	-0.043773653198282296		core
PA1885	0.08643975928014982		core
PA1886	-0.02904731910839857	polB	core
PA1887	0.007321045667486864		core
PA1888	0.007367417698959646		core
PA1889	-0.09434136223815166		core
PA1890	-0.0005114432066773638		core
PA1891	0.06387981694132626		core
PA1892	0.04828742977936025		core
PA1893	0.0763511719444653		core
PA1894	0.02705892229820585		core
PA1895	0.03232185823736843		core
PA1896	0.1004637249803578		core
PA1897	0.06491960578403884		core
PA1898	-0.008395038671171359	qscR	core
PA1899	-0.021396843638264128	phzA2	core
PA1900	-0.00856088740091648	phzB2	core
PA1901	-0.01182798490999182	phzC2	core
PA1902	-0.003303786578001191	phzD2	core
PA1903	0.00018238398444697025	phzE2	core
PA1904	0.015064247153169062	phzF2	core
PA1906	-0.02634912273741025		core
PA1907	-0.08688864984302387		core
PA1908	-0.09732561472663154		core
PA1909	-0.07564167846941636		core
PA1910	-0.06966164418819462	femA	core
PA1911	0.024311965676973454	femR	core
PA1912	0.031121660721048938	femI	core
PA1913	-0.0613779136805181		core
PA1914	0.07648348620878533		core
PA1915	0.05616230072033741		core
PA1916	-0.07932219418704017		core
PA1917	-0.10473805598103826		core
PA1918	-0.10782610071454364		core
PA1919	-0.05648001634155856	nrdG	core
PA1920	-0.0030866864067992518	nrdD	core
PA1921	0.022332462997288218		core
PA1922	0.05213879352839365		core
PA1923	0.0240512427262624		core
PA1924	-0.005316412287441225		core
PA1925	0.021654318881294363		core
PA1926	-0.05500084305863311		core
PA1927	-0.02961315561281584	metE	core
PA1928	-0.02186616368082733	rimJ	core
PA1929	-0.03235297668574805		core
PA1930	-0.010356555750667986		core
PA1931	-0.018480774023451538		core
PA1932	-0.07682660321487621		core
PA1933	-0.050983600951823575		core
PA1934	0.26844987667928416		core
PA1935	0.050170366513949766		acc
PA1936	-0.03791891706048167		acc
PA1937	-0.009912430056884688		acc-module
PA1938	-0.08216202519066351		acc
PA1939	0.006966923794080447		core
PA1940	0.08615089989850981		core
PA1941	0.00391194373993456		core
PA1942	-0.02994717509194762		core
PA1943	-0.04966134855270055		core
PA1944	0.107649052268664		core
PA1945	-0.048323719798204365		core
PA1946	0.10155150565750094	rbsB	core
PA1947	0.09876274318857473	rbsA	core
PA1948	0.16795049863601727	rbsC	core
PA1949	0.1185880677389801	rbsR	core
PA1950	0.11310819311239075	rbsK	core
PA1951	-0.020259781466292696	fapF	core
PA1952	-0.1248934848556418	fapE	core
PA1953	-0.130384175649968	fapD	core
PA1954	-0.05694345448926377	fapC	core
PA1955	-0.09659761955375164	fapB	core
PA1956	-0.13230627673113676	fapA	core
PA1957	-0.10792632182829788		core
PA1958	-0.1131719420404821		core
PA1959	-0.05902122633907606	bacA	core
PA1960	-0.10150003757421024		core
PA1961	-0.04235753462413172		core
PA1962	-0.10540273137783904	azoR2	core
PA1963	-0.06123396612862079		core
PA1964	-0.0832608013219171		core
PA1965	-0.06027907807514307		core
PA1966	-0.09498685222562422		core
PA1967	0.18854104133347066		core
PA1968	0.09582767160962316		core
PA1969	0.0386001309519481		core
PA1970	-0.04175273939318524		core
PA1971	-0.15529033904126832	braZ	core
PA1972	-0.0445809640781688		core
PA1973	-0.07064340484723028	pqqF	core
PA1974	0.007990170509155972		core
PA1975	0.16929936225456774		core
PA1976	0.20920981752798906	ercS'	core
PA1977	0.3758050313697529		core
PA1978	0.2331512153817148	erbR	core
PA1979	0.17642403473866142	eraS	core
PA1980	0.2907939118599781	eraR	core
PA1981	0.06421530635247871		core
PA1982	0.03897134403265325	exaA	core
PA1983	0.05755963971024955	exaB	core
PA1984	0.11239058536742604	exaC	core
PA1985	0.06903677086684883	pqqA	core
PA1986	0.09430537252687947	pqqB	core
PA1987	0.12331929345559395	pqqC	core
PA1988	0.22793720655133135	pqqD	core
PA1989	0.1954341340384986	pqqE	core
PA1990	0.20580943241901453	pqqH	core
PA1991	0.08986154007685868		core
PA1992	0.15900727440483287	ercS	core
PA1993	-0.16249731676998927		core
PA1994	-0.04880534439935625		core
PA1995	-0.012037939562122691		core
PA1996	-0.04859469956842804	ppiC1	core
PA1997	0.050650076813680917		core
PA1998	0.046234307967347364	dchR	core
PA1999	0.2022511812215447	dchA	core
PA2000	0.2041481095266536	dchB	core
PA2001	0.2290495288089037	atoB	core
PA2002	0.11736134439175215		core
PA2003	0.0495034017412904	bdhA	core
PA2004	0.022871124861489296		core
PA2005	-0.0221220365396175	hbcR	core
PA2006	0.05993098649072375		core
PA2007	0.11329569904350152	maiA	core
PA2008	0.16869489185062594	fahA	core
PA2009	0.14176599974828036	hmgA	core
PA2010	0.13264322328973818		core
PA2011	0.16139208060049592	liuE	core
PA2012	0.2532926443593094	liuD	core
PA2013	0.22905367313654704	liuC	core
PA2014	0.3092983318215469	liuB	core
PA2015	0.2925326324692074	liuA	core
PA2016	0.1737288528684815	liuR	core
PA2017	0.0085241080185328		core
PA2018	-0.03942495578242438	mexY	core
PA2019	-0.03207045906344872	mexX	core
PA2020	-0.0463709399340771	mexZ	core
PA2021	-0.022513644476032168		core
PA2022	0.01168285688672245		core
PA2023	-0.031592793933855404	galU	core
PA2024	-0.008482272709104677		core
PA2025	0.1785588225975576	gor	core
PA2026	-0.03416118421300683		core
PA2027	-0.02464702563343673		core
PA2028	0.054326569982190286		core
PA2029	0.14660342598511011		core
PA2030	-0.030262107277351662		core
PA2031	-0.02428725928013323		core
PA2032	-0.05765786527192225		core
PA2033	0.10557883223019204		core
PA2034	0.0567279097843173		core
PA2035	0.0022197511051193428		core
PA2036	-0.01471468757048516		core
PA2037	0.008701469729822024		core
PA2038	-0.026750120547635373		core
PA2039	-0.07552137847492946		core
PA2040	0.07841130507932724	pauA4	core
PA2041	0.09008650936743942		core
PA2042	-0.09655349739236184		core
PA2043	-0.12298181835722008		core
PA2044	0.009659965318198157		core
PA2045	-0.0474790982311069		core
PA2046	-0.04846105413770144		core
PA2047	-0.032776749209280746		core
PA2048	-0.011152759230022331		core
PA2049	-0.08899281949164592		core
PA2050	-0.077426814694214		core
PA2051	-0.09019862971452768		core
PA2052	0.016153219169755442	cynS	core
PA2053	0.013090200593063995	cynT	core
PA2054	-0.03668309799120578	cynR	core
PA2055	-0.12799897302196594		core
PA2056	-0.035180527442202895		core
PA2057	-0.11544461861055992	sppR	core
PA2058	-0.12033264300271332	sppA	core
PA2059	-0.09756102909722868	sppB	core
PA2060	-0.0882008126369794	sppC	core
PA2061	-0.06531207890809654	sppD	core
PA2062	0.0539201771476214		core
PA2063	-0.067313764020312		core
PA2064	-0.08058801109037733	pcoB	core
PA2065	-0.08121231179479779	pcoA	core
PA2066	-0.04376318351070349		core
PA2067	-0.01599031191357132		core
PA2068	-0.028684404956200782		core
PA2069	-0.02878675383094959		core
PA2070	-0.09935974791804744		core
