PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	comparison	median expression	mean expression	variance expression	max expression	min expression	range expression	pathways present
PA14_07740	PA0593	0.7892879118236288	0.0	pdxA			236.29484223672748	271.7635287167421	30859.079276627774	30859.079276627774	23.5703252291257	30835.508951398653	['KEGG-Pathway-pae00750: Vitamin B6 metabolism', 'KEGG-Module-M00124: Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P']
PA14_11660	PA4034	0.13653352701143934	1.1324422997132115e-23	aqpZ	least stable	least stable in counts	34.4366374288979	77.79200413496197	39628.73354020415	39628.73354020415	1.8278518178626	39626.90568838629	[]
PA14_18350	PA3554	0.4555209145551009	2.5419004852332215e-272				151.36615568482202	711.5430045456834	3926667.7862537135	3926667.7862537135	3.25515587203591	3926664.531097842	['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA14_24330	PA3079	0.6097329906143847	0.0				421.8698438359295	649.3959552035205	676127.7494152598	676127.7494152598	70.1051155877191	676057.6442996721	[]
PA14_12310	PA3982	0.7245489793681044	0.0			most stable in SPELL	560.7051511226425	819.521463069822	698150.3971704909	698150.3971704909	47.704696236825704	698102.6924742539	[]
PA14_57720	PA4443	0.6876089540770055	0.0	cysD			793.7060167474278	1147.5818259859889	1416785.0999449438	1416785.0999449438	40.52137363756921	1416744.5785713058	['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Pathway-pae00450: Selenocompound metabolism', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00616: Sulfate-sulfur assimilation', 'KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S']
PA14_00760	PA0064	0.7684540221144266	0.0				141.46485680287648	148.270427906928	4546.786794903047	4546.786794903047	6.7616143868958405	4540.0251805161515	[]
PA14_34600	PA2323	0.549827660802406	0.0				344.6428122960765	555.4535122093715	486563.5747962482	486563.5747962482	1.57459997394196	486562.0001962743	['KEGG-Pathway-pae00030: Pentose phosphate pathway', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA14_28910	PA2726	0.5139470467287404	0.0				53.9796213903197	58.509039025978254	961.1145154415468	961.1145154415468	2.8401689108525896	958.274346530694	[]
PA14_69050	PA5229	0.512817671273631	0.0				145.98818422623603	182.1162558556522	20872.37975958328	20872.37975958328	10.1004103360554	20862.279349247223	[]
PA14_41840	PA1756	0.3962532750431251	1.4245085932033284e-200	cysH			161.8146844643725	188.69910130235317	11316.752823460325	11316.752823460325	20.08863973098261	11296.664183729341	['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00616: Sulfate-sulfur assimilation', 'KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S']
PA14_21250	PA3306	0.3734417123282153	1.2881572506372308e-176	alkB			164.5107646722825	193.99852405552085	19449.38509818292	19449.38509818292	30.4459218229593	19418.93917635996	[]
PA14_32360	PA2497	0.4960171246069631	0.0			least stable in SPELL	40.341099528832956	58.01575898203786	3244.277184026208	3244.277184026208	0.582223243169344	3243.694960783039	[]
PA14_01610	PA0131	0.6655468653560567	0.0				53.9796213903197	97.53724257458795	15604.365086754104	15604.365086754104	6.527141286147518	15597.837945467956	[]
PA14_66820	PA5056	0.8079865638646127	0.0	phaC1			529.8516905900393	742.8916388135804	438256.2202215668	438256.2202215668	84.8528367199177	438171.36738484685	['KEGG-Pathway-pae00650: Butanoate metabolism']
PA14_61600	PA4657	0.8019262892645942	0.0				353.6821045282	520.5842822060687	365232.7846626159	365232.7846626159	38.4492322388508	365194.33543037705	[]
PA14_72220	PA5472	0.7864041162544989	0.0				90.27726338618423	115.61331625769772	6180.067145552768	6180.067145552768	5.244801727708	6174.822343825061	[]
PA14_49720	PA1134	0.660255888178396	0.0				11.246106016012302	27.211432807871763	8537.238445175275	8537.238445175275	1.02400979665236	8536.214435378623	[]
PA14_16960	PA3665	0.7755554557509998	0.0				125.107367176871	133.32159219020846	4315.89828529177	4315.89828529177	23.6270514619386	4292.271233829832	[]
PA14_47440	PA1296	0.1846995613665368	2.993024177397212e-42		least stable	least stable in counts	157.1483701281585	229.112445867248	52532.12000148832	52532.12000148832	22.907162443298105	52509.212839045016	[]
PA14_02500	PA0198	0.623961840346844	0.0	exbB1			24.08520451855515	52.33577248847106	86872.69596185928	86872.69596185928	2.0850209192431497	86870.61094094002	[]
PA14_04270	PA0327	0.3021778703203705	2.5134057532758742e-113				88.74694161240745	256.4371025129555	3239875.3231160888	3239875.3231160888	8.46531510600637	3239866.857800983	[]
PA14_56870	PA4373	0.6445662381252072	0.0				205.322470119486	270.1977931063426	108989.54385477756	108989.54385477756	10.404751485101801	108979.13910329249	[]
PA14_29590	PA2667	0.5813480902508938	0.0				710.8899080020285	920.5152542292	531475.5533351392	531475.5533351392	36.97808801579321	531438.5752471235	[]
PA14_19150	PA3474	0.7592472616327677	0.0				63.40786285287585	84.64832764203663	5201.531387731149	5201.531387731149	6.93650099006788	5194.5948867410825	[]
PA14_55550	PA0675	0.6398835678864812	0.0				14.964047768501349	25.28573038563696	1969.4736670639995	1969.4736670639995	1.02400979665236	1968.4496572673472	[]
PA14_53800	PA0809	0.6841263766860459	0.0	mntH2			34.5261470920185	71.22651634995344	10651.944957124308	10651.944957124308	2.08956872392766	10649.85538840038	[]
PA14_38900	PA1980	0.7299119860862567	0.0				8.67705571213707	15.211713526217887	557.2450753036441	557.2450753036441	0.4482160608235461	556.7968592428202	[]
PA14_48840	PA1195	0.4805114618762448	3.991816930557166e-307			least stable in SPELL	25.8945821368537	45.72247423994798	37106.155801815374	37106.155801815374	0.605254388999737	37105.550547426385	[]
PA14_16500	PA3702	0.6360606653409355	0.0	wspR			358.15585685109664	403.8422978121058	40000.601382902	40000.601382902	58.9825412924343	39941.61884160957	[]
PA14_42140	PA1732	0.8133442584442536	0.0				86.07188488910641	148.73229058560239	71142.95920402961	71142.95920402961	1.67462972818963	71141.28457430142	[]
PA14_27490	PA2829	0.7540897884465556	0.0				32.702264778398145	52.27166069997466	2832.1266803254875	2832.1266803254875	1.9498026792247	2830.1768776462627	[]
PA14_57390	PA4416	0.6021853615108527	0.0	murF		most stable in SPELL	1099.637545123325	1312.9714482967852	715132.1074633526	715132.1074633526	120.45328681086399	715011.6541765417	['KEGG-Pathway-pae00550: Peptidoglycan biosynthesis', 'KEGG-Pathway-pae00300: Lysine biosynthesis']
PA14_67090	PA5078	0.6889485857224156	0.0	mdoG		most stable in SPELL	1985.4393316413104	2145.491540972686	2281888.4065066385	2281888.4065066385	126.187050181466	2281762.219456457	[]
PA14_06640	PA0508	0.4126950185500673	4.719760550873945e-219				256.10157828038103	490.1084848388788	818333.9146039181	818333.9146039181	63.9514029132465	818269.9632010049	['KEGG-Pathway-pae00281: Geraniol degradation']
PA14_52730	PA0894	0.2198112173819055	1.6004943559722023e-59				29.7915928057484	37.20472115463421	1445.8470163663449	1445.8470163663449	1.40421829232972	1444.4427980740154	[]
PA14_36220	PA2203	0.5703134280250425	0.0				22.038047089356503	38.462727376765145	3614.934568865599	3614.934568865599	0.328711303628513	3614.6058575619704	['KEGG-Module-M00236: Putative polar amino acid transport system']
PA14_11280	PA4066	0.3754427991836077	1.2142419147467778e-178				74.45725567367073	94.94409733388572	9474.604975927808	9474.604975927808	7.236340285467532	9467.36863564234	[]
PA14_67640	PA5122	0.5379360731968675	0.0				107.05425675968849	121.47470559777923	5199.866364489507	5199.866364489507	7.73145911960964	5192.134905369897	[]
PA14_44210	PA1567	0.7458935014872219	0.0				50.59331150677321	78.83246690168936	6845.253519257014	6845.253519257014	2.6661658359660296	6842.587353421049	[]
PA14_65040	PA4925	0.7906612371812681	0.0			most stable in SPELL	96.02409937041371	211.92218983144863	69663.41199862843	69663.41199862843	2.27693547420006	69661.13506315423	[]
PA14_41750	PA1764	0.7369269769677067	0.0				51.20508937187326	68.80177651985537	5017.86039206195	5017.86039206195	3.26357064307376	5014.596821418876	[]
PA14_26390	PA2913	0.4461144055808809	5.911122349862911e-260			least stable in SPELL	28.25876023970965	39.11536394060954	1431.1023222222657	1431.1023222222657	2.43301614718714	1428.6693060750783	['KEGG-Module-M00240: Iron complex transport system']
PA14_14010	PA3863	0.4663952098815492	4.132205417687926e-287				84.23428415112552	101.04507130740616	8427.533615648712	8427.533615648712	8.46531510600637	8419.068300542705	[]
PA14_32640	PA2474	0.8499500034574203	0.0		most stable	most stable in counts	8.706778133905814	18.759317951674024	644.4246224698284	644.4246224698284	0.582223243169344	643.842399226659	[]
PA14_07660	PA0587	0.7509794608268228	0.0			most stable in SPELL	1378.551262780005	2892.423395765044	21142938.337780487	21142938.337780487	8.20562185996129	21142930.132158626	[]
PA14_32470	PA2487	0.4085652974114075	2.5942052206837927e-214				16.03680276357515	26.59280726327752	1588.9421661814222	1588.9421661814222	0.582223243169344	1588.3599429382525	[]
PA14_00810	PA0069	0.5691310013163421	0.0				62.73204069230145	116.48551506067665	221998.5974318489	221998.5974318489	8.42667325571588	221990.17075859322	[]
PA14_22650	PA3214	0.5898821214187653	0.0				154.90196474308152	164.68262613751142	8111.767327339128	8111.767327339128	8.5881490306194	8103.179178308509	[]
PA14_46880	PA1345	0.7062633458235484	0.0				86.30772019695156	174.903811744091	545726.9775578751	545726.9775578751	5.5093459215398894	545721.4682119535	[]
PA14_21690	PA3272	0.4643178009463687	3.0412288141245495e-284				370.9578056605345	509.62512427390493	626740.2459838192	626740.2459838192	52.136286767139	626688.1096970522	[]
PA14_00590	PA0047	0.8303623518919145	0.0		most stable	most stable in counts	46.76201493687329	67.23571764639921	5117.445317871178	5117.445317871178	2.18631306414579	5115.2590048070315	[]
PA14_09750	PA4186	0.7288881747802333	0.0				89.20680740417107	113.03953479590923	6447.3797204532275	6447.3797204532275	15.996995015796196	6431.382725437429	[]
PA14_40060	PA1891	0.6551483328389173	0.0				8.232093397371026	14.581577472047329	518.9245291020923	518.9245291020923	0.5139340011357371	518.4105951009565	[]
PA14_56680	PA4358	0.34709108698897256	2.9918835121272636e-151	feoB			517.9097242994416	686.8019309791929	387837.4474495268	387837.4474495268	46.5862566969098	387790.86119282985	[]
PA14_08680	PA4277	0.7844748024024029	0.0	tufB		most stable in SPELL	12498.47408385835	22758.823525427742	954216633.1220127	954216633.1220127	304.133205031947	954216328.9888076	[]
PA14_57275	PA4407	0.6420306256283321	0.0	ftsZ			4519.227600342299	5216.068379690279	11321121.599312445	11321121.599312445	226.170267256569	11320895.429045187	[]
PA14_62520	PA4724.1	0.5233538939170963	0.0				41.283814862797044	60.3300246503409	4008.1153022243293	4008.1153022243293	3.05630627755037	4005.0589959467775	[]
PA14_17690	PA3602	0.6733337242260884	0.0				381.9068480998104	447.0254581013388	82508.47182273126	82508.47182273126	59.1181408749456	82449.35368185633	[]
PA14_02680	PA0219	0.8792306878192927	0.0		most stable	most stable in counts	19.791973601402347	28.50806707659046	1128.485761935585	1128.485761935585	2.22231015014338	1126.2634517854415	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_44440	PA1549	0.6187198991412868	0.0				320.54902557996496	378.22398807584807	53578.27256685504	53578.27256685504	20.284843160687497	53557.98772369434	[]
PA14_64010	PA4841	0.4604027124686382	6.796279950613007e-279				209.2978139690545	253.8616102344339	36638.64623833625	36638.64623833625	33.9226449021879	36604.723593434064	[]
PA14_18800	PA3520	0.5516208537082171	0.0				53.410590562612754	336.036411028816	1694976.9138735412	1694976.9138735412	1.46258180155665	1694975.45129174	[]
PA14_05820	PA0446	0.3027543459418345	8.991752298692036e-114			least stable in SPELL	354.56302722595706	516.4642901730174	427195.2959525071	427195.2959525071	18.215483793600498	427177.0804687136	[]
PA14_30550	PA2594	0.4930850647590175	0.0				42.28481844594074	78.07997901467418	43082.286890883726	43082.286890883726	0.30262719449986897	43081.984263689235	['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00436: Sulfonate transport system']
PA14_66510	PA5030	0.12878405569752588	3.2248062841749518e-21		least stable	least stable in counts	61.83626961938944	152.83079666473796	127369.24440948885	127369.24440948885	6.55893919243737	127362.6854702964	[]
PA14_34660	PA2320	0.3512380646777748	4.387211697111101e-155	gntR			170.654570216808	241.12237787140134	43866.55127175929	43866.55127175929	0.582223243169344	43865.96904851612	[]
PA14_01600	PA0130	0.2358937598311985	1.5826006413330907e-68			least stable in SPELL	566.7226255799545	824.6363599345084	509171.8837606697	509171.8837606697	100.161777515449	509071.7219831543	['KEGG-Pathway-pae00562: Inositol phosphate metabolism', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA14_50040	PA1109	0.6119178104332929	0.0				65.0539625583896	71.73360455397317	1329.63150091351	1329.63150091351	6.16009823618129	1323.4714026773286	[]
PA14_16590	PA3696	0.7077060193822452	0.0				214.375614897861	219.34672273062031	11314.541351933198	11314.541351933198	18.483153155816602	11296.05819877738	[]
PA14_04640	PA0354	0.7033559915390805	0.0				173.52169737344101	231.09804223538208	42491.86074805035	42491.86074805035	10.044319865491305	42481.816428184866	[]
PA14_41510	PA1783	0.6456853706902448	0.0	nasA			10.732761216312252	36.85570693637528	39985.45741596835	39985.45741596835	0.582223243169344	39984.87519272518	['KEGG-Pathway-pae00910: Nitrogen metabolism']
PA14_28210	PA2774	0.7604023980482529	0.0				86.62093559757534	102.74072962350873	5517.516581147358	5517.516581147358	9.95962457707957	5507.55695657028	[]
PA14_49090	PA1186	0.7801462676558236	0.0				14.231629624371099	20.19522011766565	500.697931999178	500.697931999178	1.40421829232972	499.2937137068483	[]
PA14_29050	PA2714	0.8053221233401885	0.0				46.782384545106154	58.61151440626771	2309.075843397065	2309.075843397065	3.94058987646486	2305.135253520601	[]
PA14_50110	PA1103	0.5645165676708785	0.0	fliH			445.50928540453555	500.89376586049826	80796.95856007189	80796.95856007189	45.9033775479838	80751.05518252391	['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_28300	PA2768	0.7899275453527324	0.0				13.1346978411819	18.185302913805682	320.57815328106466	320.57815328106466	0.8667578439479491	319.71139543711683	[]
PA14_42510	PA1702	0.4696462682872794	1.2292268733659739e-291				11.4443106663289	30.910361516136952	4196.797832204602	4196.797832204602	1.10634030275096	4195.691491901851	[]
PA14_22075	PA3240	0.024003908180455863	0.07921674983593241		least stable	least stable in both	337.69447950997346	370.3097298798861	67950.02921701777	67950.02921701777	20.08836064969769	67929.94085636808	[]
PA14_71880	PA5444	0.5431632019137992	0.0				62.006172413527146	66.23073369847525	1373.3375503114567	1373.3375503114567	8.846819324981949	1364.490730986475	[]
PA14_25520	PA2980	0.6841004753915474	0.0				155.6164052118855	199.7044403380495	39184.678831774036	39184.678831774036	15.390431510411501	39169.28840026362	[]
PA14_10490	PA4134	0.6650712709275233	0.0				164.17511020266	274.0805069279999	85957.97825617358	85957.97825617358	1.40421829232972	85956.57403788126	[]
PA14_52190	PA0933	0.7985631181826487	0.0	rumA			627.447930114295	652.7245859242835	72674.1019740484	72674.1019740484	81.63488958135049	72592.46708446705	[]
PA14_17740	PA3597	0.7113555568609663	0.0				35.43926156513729	47.906130709192475	2652.9925750992898	2652.9925750992898	2.51104508121221	2650.4815300180776	[]
PA14_66110	PA5000	0.6300510405531746	0.0				952.3599119455837	1245.2970739002913	1079575.4136567877	1079575.4136567877	99.29652748649241	1079476.1171293012	[]
PA14_25590	PA2974	0.6660039459747766	0.0				431.2474618165065	518.4162992240783	102886.2373875635	102886.2373875635	46.117272147498596	102840.120115416	['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA14_38550	PA2007	0.7209508123909317	0.0	maiA			308.76258089410646	473.92876343642786	319732.8995702312	319732.8995702312	0.4482160608235461	319732.4513541704	['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00643: Styrene degradation']
PA14_25970	PA2944	0.410853737043901	6.246044392450556e-217	cobN			336.34095387535547	382.3721143467873	64325.354801740184	64325.354801740184	21.280105995527602	64304.07469574466	['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA14_24440	PA3069	0.21833313759644946	9.92784473151753e-59				93.30554146532144	124.99054613778179	24426.083317657696	24426.083317657696	5.5093459215398894	24420.57397173616	[]
PA14_54230	PA0777	0.44734284785643375	1.508982341982638e-261				46.893978578567896	70.59283047937625	11187.78891107553	11187.78891107553	2.66309657748827	11185.125814498042	['KEGG-Module-M00236: Putative polar amino acid transport system']
PA14_73000	PA5534	0.4359251454002484	5.426974004517637e-247				30.037044239713644	77.13568224271107	38305.67499013214	38305.67499013214	1.56084443885864	38304.11414569328	[]
PA14_60330	PA4557	0.7945596940194704	0.0	ispH			413.6520935664964	514.0499622753837	139813.70912740947	139813.70912740947	30.1823876029816	139783.5267398065	['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis']
PA14_10360	PA4141	0.7205416372349981	0.0				3218.7793760623304	11097.177571085715	676765094.9008576	676765094.9008576	1.13341672957985	676765093.7674407	[]
PA14_06880	PA0528	0.703150438687551	0.0				41.9636828815412	50.937167849777595	1419.6587981832538	1419.6587981832538	8.067849897212628	1411.5909482860409	[]
PA14_73200	PA5551	0.4051394249703623	1.9755571966277108e-210				136.815329648068	155.47793090858536	6785.923788169559	6785.923788169559	12.2252251102015	6773.698563059356	[]
PA14_52760	PA0891	0.6985630731567031	0.0				358.21615843380755	447.9381232651509	144245.297401181	144245.297401181	49.288408415511	144196.0089927655	[]
PA14_26190	PA2927	0.7910831225755299	0.0				105.8691391233775	204.20148554361288	60955.25054701937	60955.25054701937	12.550744570334404	60942.69980244905	[]
PA14_56030	PA4311	0.7535356269890964	0.0				466.55849839105247	671.4605991430155	780068.6760588344	780068.6760588344	4.9594748627325895	780063.7165839715	[]
PA14_56170	PA4323	0.5114384655352078	0.0				185.943004843939	240.21506336755792	47518.971307182605	47518.971307182605	6.7616143868958405	47512.20969279571	[]
PA14_37580	PA2082	0.4617898560077217	8.810264906546341e-281				85.8782102533786	112.001557996218	7469.793916622913	7469.793916622913	0.4482160608235461	7469.3457005620885	[]
PA14_31350	PA2566	0.7846546120775156	0.0				299.284848244481	1054.7597617502188	3069109.644678664	3069109.644678664	0.605254388999737	3069109.039424275	['KEGG-Pathway-pae00920: Sulfur metabolism']
PA14_33630	PA2400	0.676868324935185	0.0	pvdJ			371.8680958339991	2690.4723531437194	52227292.5513406	52227292.5513406	0.30262719449986897	52227292.24871341	[]
PA14_45480	PA1465	0.5896353915728058	0.0			most stable in SPELL	152.98499983628147	193.66437784378658	35608.37842982778	35608.37842982778	6.666930450430138	35601.71149937735	[]
PA14_71740	PA5436	0.7892936376536721	0.0				973.2272843733007	1493.36603902801	3136651.837404692	3136651.837404692	67.4712822580316	3136584.366122433	['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism']
PA14_12670	PA3958	0.5736738274704557	0.0				149.28928393429155	162.47039786560637	5873.599857685667	5873.599857685667	25.2800197671477	5848.3198379185205	[]
PA14_41430	PA1790	0.7762879629114464	0.0				71.79980915905125	90.38948684859864	5256.619084420273	5256.619084420273	2.43301614718714	5254.186068273086	[]
PA14_12270	PA3985	0.514289800909813	0.0				86.4467437932268	113.08749781266873	35900.4828771972	35900.4828771972	7.764376116151639	35892.71850108105	[]
PA14_72890	PA5525	0.4496047008664577	1.6920799952749411e-264				117.8185082510775	163.1423677819931	19957.45426993133	19957.45426993133	30.1690249162562	19927.285245015075	[]
PA14_38720	PA1994	0.7104273050939196	0.0				88.88048727019161	100.08022508149068	2986.6910009662734	2986.6910009662734	0.4482160608235461	2986.2427849054493	[]
PA14_55820	PA4297	0.7568906237380091	0.0				131.89163325574899	293.15819434991374	140516.10139185545	140516.10139185545	3.26357064307376	140512.8378212124	[]
PA14_31290	PA2570	0.5848402572577905	0.0	pa1L			53.69092109007845	778.1339495716131	9007704.176384678	9007704.176384678	0.582223243169344	9007703.594161434	[]
PA14_16980	PA3663	0.44879860452138776	1.9161149058590592e-263				60.27610378239571	83.39485617482045	6307.366291696179	6307.366291696179	7.8359328599900975	6299.530358836189	[]
PA14_07310	PA0562	0.7060973911734191	0.0				65.3422997295981	69.7184557505871	2324.7285319524003	2324.7285319524003	3.46825049503394	2321.2602814573665	[]
PA14_70300	PA5325	0.8342961172101812	0.0	sphA	most stable	most stable in counts	29.234192981711	43.885170763620046	4624.528063692474	4624.528063692474	3.11179612390214	4621.416267568572	[]
PA14_14170	PA3852	0.6209924289356231	0.0				149.877152917633	185.65929975176232	19369.9075983767	19369.9075983767	16.3178532153688	19353.58974516133	[]
PA14_62870	PA4752	0.6673579001122232	0.0	rrmJ			427.36194408237503	536.4801297622782	136369.34135888243	136369.34135888243	72.8174534900945	136296.52390539236	[]
PA14_63640	PA4814	0.8534612504897342	0.0	fadH2	most stable	most stable in counts	17.5425990284531	32.238395320084116	3355.311288422652	3355.311288422652	1.67462972818963	3353.6366586944623	[]
PA14_43680	PA1610	0.5859626565577963	0.0	fabA			824.8014549707892	1052.8389560652936	1785592.5008606622	1785592.5008606622	57.714118164043	1785534.7867424982	['KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation']
PA14_17550	PA3615	0.6761202163712361	0.0				689.7133960686901	835.6092690476386	320384.136548721	320384.136548721	88.14953474463819	320295.9870139764	[]
PA14_64640	PA4890	0.8115978950283405	0.0				62.81474871421215	75.19815566694493	2956.40798409127	2956.40798409127	4.93347612011935	2951.4745079711506	[]
PA14_16350	PA3714	0.5967322461222991	0.0				25.47205854904055	31.769822853775526	518.678095914301	518.678095914301	2.46744214379153	516.2106537705095	[]
PA14_68720	PA5202	0.8111032400222468	0.0				41.16172492399845	56.86399180786081	2288.6373644120245	2288.6373644120245	3.06774548160945	2285.569618930415	['KEGG-Pathway-pae00360: Phenylalanine metabolism']
PA14_32240	PA2507	0.5184667846781119	0.0	catA			16.641535638382848	55.19191234012386	57103.451587122596	57103.451587122596	1.16444648633869	57102.28714063626	['KEGG-Pathway-pae00364: Fluorobenzoate degradation', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00568: Catechol ortho-cleavage, catechol => 3-oxoadipate']
PA14_03855	PA0295	0.6106131068676308	0.0				150.74419129841948	195.70132339972915	25087.146505730077	25087.146505730077	13.8730019801358	25073.273503749937	['KEGG-Module-M00193: Putative spermidine/putrescine transport system']
PA14_65130	PA4931	0.7925347114186247	0.0	dnaB			496.9839999683065	680.5281692157068	221733.77599836106	221733.77599836106	88.2694890703736	221645.50650929066	['KEGG-Pathway-pae03030: DNA replication']
PA14_00925	PA0078	0.5427768112281973	0.0			most stable in SPELL	76.81068237500506	110.09448415805336	12831.710890971191	12831.710890971191	2.97674567832449	12828.734145292869	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA14_10040	PA4163	0.5422094397507368	0.0				304.89339144932603	334.5149003723988	29754.08289801367	29754.08289801367	25.7644470918582	29728.31845092181	['KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00627: Aminobenzoate degradation', 'KEGG-Pathway-pae00643: Styrene degradation']
PA14_62830	PA4748	0.7947969556349663	0.0	tpiA		most stable in SPELL	1864.985484584265	3162.1167629654897	15119097.67208797	15119097.67208797	33.0988424954975	15119064.573245473	['KEGG-Pathway-pae00562: Inositol phosphate metabolism', 'KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds']
PA14_52920	PA0877	0.2792889898320011	2.059220059119668e-96				48.748068875122854	55.197823107582494	979.2939300527901	979.2939300527901	6.69321605057187	972.6007140022183	[]
PA14_34850	PA2301	0.7811457594297285	0.0				75.00486684037836	96.2507320776373	6047.619727969272	6047.619727969272	0.582223243169344	6047.037504726103	[]
PA14_11580	PA4041	0.8416106756725358	0.0		most stable	most stable in counts	100.28750225390101	128.56291127231805	11293.385422705504	11293.385422705504	1.66725242726853	11291.718170278235	[]
PA14_11070	PA4085	0.8177828158563811	0.0	cupB2			13.454106417057499	25.519711022120227	2238.756726590579	2238.756726590579	2.02008206721108	2236.736644523368	[]
PA14_05770	PA0441	0.36411474165378266	2.3121514131410178e-167	dhT			82.93220419548209	235.5537113470472	4197659.563235232	4197659.563235232	2.6661658359660296	4197656.897069396	['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA14_09040	PA4244	0.829774196197196	0.0	rplO	most stable	most stable in both	4103.8509230315585	6222.317037205511	60950632.33832521	60950632.33832521	112.483766773889	60950519.85455844	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_71690	PA5432	0.4555961981894796	2.0165429027276515e-272				24.7679101213326	29.421359034153014	345.77669066413176	345.77669066413176	2.96411724243397	342.81257342169783	[]
PA14_49170	PA1180	0.2553731084265102	2.195401553942844e-80	phoQ			472.50642089388253	1096.9076190104267	11476593.022699613	11476593.022699613	26.253027352800107	11476566.76967226	[]
PA14_64140	PA4850	0.7851058762982165	0.0	prmA			177.46698341983998	242.17162554086383	46769.658433573655	46769.658433573655	10.1486406076531	46759.509792966	[]
PA14_71320	PA5402	0.7662266777135993	0.0				74.33512743546396	108.7268481110255	12247.360974550258	12247.360974550258	5.61231720433244	12241.748657345928	[]
PA14_45520	PA1462	0.4327267079199175	5.163083266545938e-243				486.1695581853666	578.7286086675805	177212.04018128806	177212.04018128806	84.4418776088625	177127.59830367914	[]
PA14_50100	PA1104	0.7309573500231706	0.0	fliI			330.8661902735685	357.8171032412011	28081.6408825242	28081.6408825242	58.9825412924343	28022.658341231767	['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_64790	PA4903	0.8811152445786055	0.0		most stable	most stable in counts	12.7771636448147	20.37740872201145	915.8858667125853	915.8858667125853	0.781945487588134	915.1039212249973	[]
PA14_69400	PA5256	0.7632898515770614	0.0	dsbB2			107.03568585449051	154.50184096258002	26261.009225805723	26261.009225805723	7.89517734847042	26253.11404845725	[]
PA14_27350	PA2842	0.6165461393837788	0.0				88.14984670936191	88.23039462041041	1270.1555728748249	1270.1555728748249	10.5269031312939	1259.6286697435312	[]
PA14_01500	PA0123	0.6773298490419933	0.0				122.6841188070575	295.5295807616884	209031.52634534737	209031.52634534737	21.0538062625878	209010.47253908482	[]
PA14_72920	PA5527	-0.011263062065881752	0.4102228377205873		least stable	least stable in counts	505.9170851109445	936.8892072636067	2514647.5226637293	2514647.5226637293	58.018245089762004	2514589.504418639	[]
PA14_35590	PA2243	0.8718850293414871	0.0	pslM	most stable	most stable in counts	11.6439612445054	21.868597042178568	962.7503674486508	962.7503674486508	0.582223243169344	962.1681442054816	[]
PA14_40080	PA1889	0.21209335410555644	1.8994570362628045e-55				133.447380921167	164.8495293395549	20147.39703033321	20147.39703033321	25.7775333566857	20121.619496976524	[]
PA14_15850	PA3755	0.4506859381470171	6.459376932647719e-266				155.349248341257	209.29948536971781	42889.344035541515	42889.344035541515	10.1486406076531	42879.195394933864	[]
