PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	median expression	mean expression	variance expression	max expression	min expression	range expression	pathways present
PA0524	PA14_06830	0.6020013882184406	0.0	norB	most stable	238.56867840250197	2457.55394877228	30396469.57008247	30396469.57008247	6.70816337814044	30396462.86191909	['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00529: Denitrification, nitrate => nitrogen']
PA4867	PA14_64370	-0.10606543460852708	7.401505774209621e-15	ureB	least stable	35.1877159039859	260.4617108959758	8552384.911894985	8552384.911894985	0.999369832568285	8552383.912525153	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA4169	PA14_09960	0.5810700107869141	0.0		most stable	32.9155084729523	38.98543910838353	704.8964923617389	704.8964923617389	0.0871953139390681	704.8092970477996	[]
PA1136	PA14_49700	0.5802607722180294	0.0		most stable	71.32092729917859	117.32819046760305	36675.892366824446	36675.892366824446	6.46791426254812	36669.4244525619	[]
PA1208	PA14_48680	0.6749341168207459	0.0		most stable	110.326219773426	167.70028981482494	100446.42845797533	100446.42845797533	16.9143659795975	100429.51409199572	[]
PA5068	PA14_66960	0.6449741113513254	0.0	tatA	most stable	432.165177900699	630.7117976289907	438842.0080571203	438842.0080571203	30.6081972831531	438811.3998598371	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export']
PA4515	PA14_58580	0.22648121339703056	3.492373116850301e-63			112.73720494254	183.3378611713417	46482.41106025197	46482.41106025197	5.336911333535871	46477.07414891844	[]
PA4745	PA14_62770	0.8424941366488837	0.0	nusA	most stable	2647.884260000031	3401.138524251852	10272316.21395019	10272316.21395019	188.254005196408	10272127.959944997	[]
PA4378	PA14_56920	0.4105382525776939	1.3112220933264057e-216	inaA		242.734248278256	336.42430984105505	392176.6358009032	392176.6358009032	32.0374738538578	392144.5983270494	[]
PA2341	PA14_34370	0.2511043624025192	1.038567595276716e-77			24.321624205135798	81.55506086508706	180587.68712103262	180587.68712103262	0.23878860549611	180587.4483324271	['KEGG-Module-M00200: Putative sorbitol/mannitol transport system']
PA5417	PA14_71490	0.7575720927000591	0.0	soxD	most stable	11.974326082579	31.736693227717048	3978.249332527141	3978.249332527141	0.313330092404152	3977.936002434737	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA2308	PA14_34780	0.6386123753731208	0.0		most stable	11.565765368503001	31.584201864181434	6143.955585597477	6143.955585597477	0.149098425129763	6143.806487172347	['KEGG-Module-M00188: NitT/TauT family transport system']
PA3777	PA14_15230	0.7956511049751821	0.0	xseA	most stable	189.66928754760502	228.55046885039022	27107.249862478173	27107.249862478173	10.1317960051547	27097.118066473016	['KEGG-Pathway-pae03430: Mismatch repair']
PA4011	PA14_11960	0.5213303447242191	0.0		most stable	247.20514960213401	317.30518981237105	61486.70732791171	61486.70732791171	27.346069439977196	61459.36125847173	[]
PA1687	PA14_42690	0.8014037044623333	0.0	speE	most stable	162.95524569194401	316.31361088149714	308031.88889989577	308031.88889989577	16.0107340006076	308015.8781658952	['KEGG-Pathway-pae00480: Glutathione metabolism', 'KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism', 'KEGG-Module-M00034: Methionine salvage pathway']
PA0084	PA14_01020	0.7045369869968909	0.0	tssC1	most stable	905.524318301181	1765.9367845104352	5692429.605420393	5692429.605420393	25.030572432499103	5692404.574847961	['KEGG-Module-M00334: Type VI secretion system']
PA4304	PA14_55920	0.7744462713290761	0.0	rcpA	most stable	116.680568445027	404.75959298889177	676398.2280036054	676398.2280036054	1.90217620299011	676396.3258274024	[]
PA5053	PA14_66770	0.533819950207546	0.0	hslV	most stable	338.21622618315604	647.8041432398841	962496.850868972	962496.850868972	23.400296963539	962473.4505720084	[]
PA4008	PA14_11990	0.7695439766990518	0.0		most stable	53.5075732512987	80.22809663292439	9669.734012812703	9669.734012812703	3.12308203432001	9666.610930778384	[]
PA3971	PA14_12470	0.6850306738011825	0.0		most stable	62.915941762445705	100.3589400654859	16028.602506853818	16028.602506853818	0.692848612027999	16027.90965824179	[]
PA3110	PA14_23890	0.6298980510773597	0.0		most stable	266.53562525484404	301.8703446286637	44583.60585293462	44583.60585293462	43.1550292575853	44540.45082367704	[]
PA2659	PA14_29710	0.12495065380031428	4.6290977966314726e-20		least stable	291.987191450513	601.5525530834475	4322866.635738215	4322866.635738215	11.3963677980896	4322855.239370418	[]
PA3789	PA14_15080	0.4724411016529878	1.270684148851802e-295			204.513750772365	285.3237811285827	73049.77936329784	73049.77936329784	13.7048857207077	73036.07447757713	[]
PA4445	PA14_57740	0.6172410721968598	0.0		most stable	142.856900042954	178.11765047865399	20509.11618378112	20509.11618378112	24.6077334911149	20484.508450290006	[]
PA0711	PA14_55117	0.18050028755081346	2.0914664304696733e-40		least stable	15.5892503416768	59.70956009501968	115325.31113421595	115325.31113421595	0.4223298618955549	115324.88880435405	[]
PA2917	PA14_26330	0.3084931295986151	2.705542217429386e-118			84.2249641889527	117.61357936757808	16692.280581593408	16692.280581593408	7.419793719936299	16684.860787873473	[]
PA4507	PA14_58500	0.4809569846047743	7.886304061259208e-308			96.46882173711259	140.59901411045004	31435.10889813717	31435.10889813717	2.6887468546324502	31432.42015128254	[]
PA1238	PA14_48240	0.7213732726977903	0.0		most stable	12.719474483775802	33.2501184430732	2947.300298314333	2947.300298314333	0.5660703636366129	2946.7342279506965	[]
PA2786	PA14_28070	0.5653744742674675	0.0		most stable	20.4243149680912	46.4653946533815	8532.185394682994	8532.185394682994	0.903878411959282	8531.281516271036	[]
PA2313	PA14_34720	0.5411445662008626	0.0		most stable	46.8385432192778	95.67472105256256	41172.492678411785	41172.492678411785	0.23878860549611	41172.2538898063	[]
PA3601	PA14_17700	0.4137966527615914	2.2767109737076484e-220			61.50600534305511	995.8682722355322	19741538.82044521	19741538.82044521	0.903878411959282	19741537.9165668	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA4282	PA14_55650	0.3296882644158784	8.229434197320263e-136			503.788167551691	531.8095299041629	45138.581862879255	45138.581862879255	29.407850852799506	45109.17401202647	[]
PA3581	PA14_17980	0.3976257591325532	4.105058435961015e-202	glpF		237.92651171304686	600.053828722335	991251.9016460904	991251.9016460904	5.537959418943792	991246.3636866714	[]
PA2587	PA14_30630	0.6976585166073946	0.0	pqsH	most stable	355.40404678934	468.75175784748285	202017.08979691926	202017.08979691926	0.665395593112025	202016.42440132613	[]
PA3802	PA14_14890	0.8437758434038479	0.0	hisS	most stable	914.8575234771048	1152.3702064825995	776438.9279185445	776438.9279185445	87.0238877147938	776351.9040308297	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA1069	PA14_50570	0.6101656955272619	0.0		most stable	621.080807833466	828.4436641953153	1309079.2324553535	1309079.2324553535	85.0144702398321	1308994.2179851138	[]
PA4075	PA14_11170	0.16513713092171908	5.179491643419049e-34		least stable	105.23064826063299	116.99973177033921	6376.931560846932	6376.931560846932	0.692848612027999	6376.238712234905	[]
PA3632	PA14_17350	0.629185223805668	0.0		most stable	62.5825165983879	89.69738824758001	7287.851604236363	7287.851604236363	1.76886749677419	7286.082736739588	[]
PA1041	PA14_50880	0.812105681224141	0.0		most stable	675.846266512562	2542.519563978935	23961303.065409627	23961303.065409627	1.90217620299011	23961301.16323342	[]
PA5348	PA14_70600	0.5268123418632638	0.0		most stable	718.582767875473	1564.5870159182316	5784933.259276591	5784933.259276591	30.6750240151095	5784902.584252576	[]
PA4295	PA14_55800	0.8096140122074821	0.0	fppA	most stable	27.472046640993	57.933049721416396	8899.157201277774	8899.157201277774	0.665395593112025	8898.491805684662	[]
PA1044	PA14_50850	0.6519534558235018	0.0		most stable	44.59853722502029	47.81781673081544	784.5356343025212	784.5356343025212	0.8310151068512209	783.7046191956701	[]
PA1850	PA14_40600	0.5575333425927645	0.0		most stable	71.0978595772003	81.49410590728354	2849.4680133163893	2849.4680133163893	2.01875693355055	2847.449256382838	[]
PA2033	PA14_38220	0.6674907618984416	0.0		most stable	55.794627636860284	574.3350889729552	2855325.765494445	2855325.765494445	0.209768480626356	2855325.555725965	[]
PA0293	PA14_03830	0.4504079817098329	1.336575910933505e-265	aguB		75.0240498787099	139.3661948420791	48555.640508522185	48555.640508522185	6.33188408898171	48549.308624433215	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA4536	PA14_58850	0.7717367106688557	0.0		most stable	109.902604978389	145.38792115242597	16485.334867148606	16485.334867148606	8.36366722470181	16476.971199923904	[]
PA4383	PA14_56980	0.644081947977778	0.0		most stable	68.2580408754114	86.29735247033399	3954.75212292053	3954.75212292053	4.62187083912241	3950.130252081408	[]
PA1403	PA14_46290	0.6832505809772133	0.0		most stable	41.8918671810058	48.68487769567316	1251.8451889524144	1251.8451889524144	0.313330092404152	1251.5318588600105	[]
PA0834	PA14_53490	0.8044970289042823	0.0		most stable	173.48443324046295	209.36466960291983	18711.49097894433	18711.49097894433	29.0551612977579	18682.43581764657	[]
PA1967	PA14_39090	0.5073908965905515	0.0		most stable	102.67034329202	137.86553897622215	18316.836396271585	18316.836396271585	0.209768480626356	18316.62662779096	[]
PA3767	PA14_15680	0.7098592552099009	0.0		most stable	145.929745230815	201.2024173434058	61935.85102252578	61935.85102252578	18.3818034480385	61917.46921907776	[]
PA4349	PA14_56550	0.6774176941786967	0.0		most stable	112.335373378642	147.2181281763317	16644.300594752753	16644.300594752753	2.42708874319994	16641.87350600955	[]
PA3457	PA14_19390	0.5865331832276452	0.0		most stable	67.0230277716215	91.5425538807456	6554.995708144511	6554.995708144511	0.958743936873866	6554.036964207637	[]
PA0818	PA14_53690	0.6283341970987537	0.0		most stable	18.0643093263553	24.070105441321907	777.8526768706163	777.8526768706163	0.190909631415096	777.6617672392013	[]
PA1876	PA14_40240	0.7675718101738884	0.0		most stable	153.99658628321	450.2359948743483	721015.7777679518	721015.7777679518	5.63812199319917	721010.1396459588	[]
PA1317	PA14_47210	0.25099561935796466	1.214174953989172e-77	cyoA		91.4348167271391	250.3572114186549	300076.6701372324	300076.6701372324	4.1744547705998	300072.49568246177	['KEGG-Pathway-pae00190: Oxidative phosphorylation']
PA1078	PA14_50470	0.5350649346130728	0.0	flgC	most stable	163.177353191017	266.27446902092373	146276.93831509864	146276.93831509864	3.49315446570354	146273.44516063292	['KEGG-Pathway-pae02040: Flagellar assembly']
PA4670	PA14_61770	0.8382072527141566	0.0	prs	most stable	1414.41840086122	2845.196246221061	20357016.87683241	20357016.87683241	62.654130003723296	20356954.222702406	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA4925	PA14_65040	0.7906639596518364	0.0		most stable	115.87551389847602	214.4001483656052	82011.28218220371	82011.28218220371	3.0036296187176696	82008.27855258499	[]
PA3939	PA14_12910	0.6316908392542087	0.0		most stable	36.748986275961	68.1336079615825	13478.145137044175	13478.145137044175	1.36709630506194	13476.778040739111	[]
PA4153	PA14_10230	0.2688965370413258	2.9151002631286078e-89			34.9834784949867	97.52214593146013	626477.7276036894	626477.7276036894	0.0621964880526312	626477.6654072014	['KEGG-Pathway-pae00650: Butanoate metabolism']
PA2833	PA14_27450	0.7026058476735588	0.0		most stable	23.858000377262893	28.537261350102234	460.5868487543858	460.5868487543858	0.313330092404152	460.27351866198165	[]
PA0929	PA14_52250	0.4597455914962622	4.695392757968413e-278			105.472357439936	190.21486661461788	72698.80402697089	72698.80402697089	3.7401960877009497	72695.06383088317	[]
PA3926	PA14_13070	0.7863981962516855	0.0		most stable	34.123602635882605	50.88735924261921	2241.659225496055	2241.659225496055	0.692848612027999	2240.9663768840273	[]
PA3515	PA14_18860	0.2628413135032348	3.1430455656677984e-85			95.9181662301923	164.02546446704892	104013.85085216492	104013.85085216492	1.66203021370244	104012.18882195123	[]
PA1923	PA14_39640	0.6344843862681546	0.0		most stable	31.6820841146416	165.70321094750398	169888.96564639919	169888.96564639919	0.209768480626356	169888.7558779186	['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA2180	PA14_36375	0.5682823903302651	0.0		most stable	26.5248083590586	83.6772805598405	62603.00438184303	62603.00438184303	0.209768480626356	62602.794613362385	[]
PA0086	PA14_01040	0.5927875871417981	0.0	tagJ1	most stable	153.685274591736	327.09809879914167	238101.98459608442	238101.98459608442	3.8043524059802096	238098.1802436784	[]
PA2148	PA14_36780	0.6075357183140231	0.0		most stable	15.2052794036498	35.328999531273304	3818.030794874021	3818.030794874021	0.209768480626356	3817.8210263933934	[]
PA5392	PA14_71200	0.7996508235162704	0.0		most stable	13.6316217489401	27.736747107902087	2492.146669945588	2492.146669945588	0.665395593112025	2491.481274352476	[]
PA0734	PA14_54790	0.17464280368618226	6.739367866441095e-38		least stable	38.2610979043633	49.159915365034294	2605.9902865448253	2605.9902865448253	0.2294912637462889	2605.760795281079	[]
PA0816	PA14_53720	0.7136661888865585	0.0		most stable	101.33184841196699	126.94481583740357	13811.773758097217	13811.773758097217	0.753019791447303	13811.02073830577	[]
PA3653	PA14_17100	0.7691284918038123	0.0	frr	most stable	922.427390894836	1353.8618449915125	2381637.624420941	2381637.624420941	77.61761145255049	2381560.0068094884	[]
PA2496	PA14_32370	0.4958705842400537	0.0			28.374128648914	33.410618280235646	621.7958648858089	621.7958648858089	0.0987041278725047	621.6971607579364	[]
PA0787	PA14_54090	0.6058435386466414	0.0		most stable	103.286816008924	136.38118346092506	34568.010639783584	34568.010639783584	2.8762318106216003	34565.13440797296	[]
PA3520	PA14_18800	0.5513845922339391	0.0		most stable	29.2633324040176	117.74562729093756	101845.08022463166	101845.08022463166	0.320720089714215	101844.75950454193	[]
PA1721	PA14_42290	0.5888093222867911	0.0	pscH	most stable	29.7570925845632	51.80344886771693	7532.204793614733	7532.204793614733	0.665395593112025	7531.5393980216195	[]
PA3924	PA14_13110	0.726595683789583	0.0		most stable	306.890383439746	567.4613473641997	755601.5529280669	755601.5529280669	9.01088885615301	755592.5420392108	[]
PA1419	PA14_46100	0.33563569168252	5.514344567885394e-141			48.3307410047253	98.70029162579996	115264.32835505588	115264.32835505588	0.770311806520402	115263.55804324936	[]
PA2500	PA14_32330	0.6322971841467647	0.0		most stable	81.7032209642352	145.98399225668925	55941.63636643714	55941.63636643714	0.692848612027999	55940.943517825115	[]
PA1194	PA14_48850	0.7156308995943687	0.0		most stable	42.8252994560186	74.15632722063391	27523.10877785317	27523.10877785317	0.692848612027999	27522.415929241142	[]
PA0164	PA14_02050	0.7037634393637844	0.0		most stable	107.041218022333	138.13928690899942	14123.774503340012	14123.774503340012	10.463200400519401	14113.311302939492	['KEGG-Pathway-pae00480: Glutathione metabolism', 'KEGG-Pathway-pae00590: Arachidonic acid metabolism', 'KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism', 'KEGG-Pathway-pae00460: Cyanoamino acid metabolism']
PA3284	PA14_21570	0.20067869281708936	1.0154191857247839e-49			46.11712114159661	242.4923807113441	895579.4660087319	895579.4660087319	0.665395593112025	895578.8006131387	[]
PA4165	PA14_10010	0.8113868801839544	0.0		most stable	74.20477406786101	86.54517900442967	2708.556912272716	2708.556912272716	5.78676349878417	2702.7701487739314	[]
PA4989	PA14_65970	0.561038582844154	0.0		most stable	58.0869421924453	72.78461734439603	3252.122396931029	3252.122396931029	0.770311806520402	3251.3520851245084	[]
PA4306	PA14_55940	0.7395547512769338	0.0	flp	most stable	84.5172489550223	2335.568280970023	106905584.75389488	106905584.75389488	1.7937026236975602	106905582.96019223	[]
PA0591	PA14_07710	0.5154293316210531	0.0		most stable	142.099092622771	158.55767069196125	11292.246750274566	11292.246750274566	10.818386005135	11281.428364269428	[]
PA5561	PA14_73320	0.7762518225038897	0.0	atpI	most stable	344.03150807094397	666.6597462762293	1055578.5768290646	1055578.5768290646	15.060395828946099	1055563.5164332357	[]
PA2060	PA14_37850	0.8276607113360084	0.0	sppC	most stable	9.41470842043416	21.94980932907649	1171.699113847078	1171.699113847078	0.209768480626356	1171.4893453664515	['KEGG-Module-M00349: Microcin C transport system']
PA1724	PA14_42260	0.5146446081068491	0.0	pscK	most stable	20.9375471415298	38.779320449526	4950.196292540464	4950.196292540464	0.5830568059385501	4949.613235734526	['KEGG-Module-M00332: Type III secretion system']
PA4232	PA14_09200	0.7254449947028865	0.0	ssb	most stable	622.19146217408	708.7420187211833	230576.8469682761	230576.8469682761	36.351957633739204	230540.49501064233	['KEGG-Pathway-pae03440: Homologous recombination', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03430: Mismatch repair']
PA1185	PA14_49100	0.8117210786707552	0.0		most stable	16.1237823549805	26.69189624007285	932.5098681806247	932.5098681806247	0.692848612027999	931.8170195685966	[]
PA4633	PA14_61300	0.4069390832481681	1.6707694274361266e-212			809.804777563392	1241.5074020883355	1840674.2183957482	1840674.2183957482	79.95721241865371	1840594.2611833296	['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA0110	PA14_01340	0.8096189280247842	0.0		most stable	45.679363332365895	129.2041051871566	92480.58758648424	92480.58758648424	0.692848612027999	92479.89473787222	[]
PA0606	PA14_07900	0.17580566838613915	2.1757650437422327e-38	agtD	least stable	72.41136764245229	100.74745380278141	10121.086096386009	10121.086096386009	3.95967159387093	10117.126424792139	['KEGG-Module-M00193: Putative spermidine/putrescine transport system']
PA1051	PA14_50770	0.4022716835312908	2.9628343911515238e-207			97.01819257266649	168.42716948786054	54571.905612826435	54571.905612826435	10.653263753672801	54561.25234907276	[]
PA2325	PA14_34550	0.7240231439232899	0.0		most stable	12.2545069486725	27.614508922162727	1803.626399070492	1803.626399070492	0.23878860549611	1803.387610464996	[]
PA1340	PA14_46930	0.6241598027580757	0.0	aatM	most stable	249.928495134574	402.84542276855245	243025.88536138716	243025.88536138716	20.691658978796198	243005.19370240835	['KEGG-Module-M00230: Glutamate/aspartate transport system']
PA4123	PA14_10630	0.7503564426453128	0.0	hpcC	most stable	50.7483084000523	79.0709194477405	7478.913147513138	7478.913147513138	0.903878411959282	7478.00926910118	['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate']
PA4235	PA14_09160	0.6548995888636979	0.0	ftnA	most stable	456.06419491054197	760.3462137601197	1858072.95617988	1858072.95617988	16.6424797554861	1858056.3137001244	[]
PA3026	PA14_24940	0.3385997084701101	1.3176340955796992e-143			125.32745020088801	157.56421807379397	40012.291906660335	40012.291906660335	7.60870481196043	40004.68320184838	[]
PA5325	PA14_70300	0.8342131638237356	0.0	sphA	most stable	38.9842054486481	72.89394426892571	12590.83404298071	12590.83404298071	2.11966616004392	12588.714376820666	[]
PA4653	PA14_61550	0.6447309100197993	0.0	cupE6	most stable	66.9163834425774	86.27773320746094	5341.052410637376	5341.052410637376	2.8155697309283503	5338.2368409064475	[]
PA5460	PA14_72060	0.7198646410238774	0.0		most stable	60.2401463566987	206.35646594126945	286840.5186881548	286840.5186881548	0.903878411959282	286839.61480974284	[]
PA1587	PA14_43970	0.7222093364792841	0.0	lpd	most stable	3268.55666554607	4344.8484302160305	14834530.896312965	14834530.896312965	174.90187719798405	14834355.994435767	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA1449	PA14_45720	0.3065573799150274	9.156679235329962e-117	flhB		97.90900572243021	117.21550589811217	6022.857350510711	6022.857350510711	4.12598723479588	6018.731363275915	['KEGG-Pathway-pae02040: Flagellar assembly']
PA4422	PA14_57470	0.7859140319170721	0.0		most stable	168.983056957451	188.56573936083032	10135.310629680029	10135.310629680029	12.1125416013033	10123.198088078725	[]
PA4798	PA14_63380	0.4707806605379052	2.780747346387094e-293			93.3159406950754	105.55162250525862	4248.491915949516	4248.491915949516	8.857275860035221	4239.634640089481	[]
PA4963	PA14_65590	0.6096304261012927	0.0		most stable	442.43528634246	636.8018568308523	505869.2377947873	505869.2377947873	19.2224843123147	505850.015310475	[]
PA2711	PA14_29090	0.7243843822809088	0.0		most stable	76.13495599821091	111.55637928790665	13992.567862088992	13992.567862088992	5.11774142897508	13987.450120660014	['KEGG-Module-M00300: Putrescine transport system']
PA3494	PA14_18890	0.8061536047856384	0.0		most stable	63.27860694478071	74.4928339963163	2245.9285395322736	2245.9285395322736	2.15597142084937	2243.7725681114243	[]
PA4717	PA14_62420	0.5279346115026914	0.0		most stable	335.292127002433	452.76565925823013	235386.26819374735	235386.26819374735	18.604895345424897	235367.66329840195	[]
PA5342	PA14_70530	0.7640469558721704	0.0		most stable	91.794686306372	110.96172816537792	5976.794309600078	5976.794309600078	12.1125416013033	5964.681767998774	[]
PA2287	PA14_35010	0.4664132973766783	3.450036222663666e-287			41.789726524730895	101.12127082717298	251864.37922707386	251864.37922707386	0.23878860549611	251864.1404384684	[]
PA0556	PA14_07240	0.4717815699408959	1.0841526175856935e-294			62.2574541524946	75.45379743277476	2827.351662967712	2827.351662967712	0.958743936873866	2826.392919030837	[]
PA5408	PA14_71380	0.5260109214595489	0.0		most stable	49.8224555440708	72.12034729701206	5679.783954566643	5679.783954566643	0.665395593112025	5679.1185589735305	[]
PA0310	PA14_04050	0.6056986899469385	0.0		most stable	140.828543327344	187.86128529653482	26737.625747932303	26737.625747932303	0.156487119864013	26737.469260812442	[]
PA2842	PA14_27350	0.6166176516556835	0.0		most stable	95.6631343756723	98.7781309838203	2878.804956421394	2878.804956421394	9.78836263571777	2869.0165937856764	[]
PA2258	PA14_35380	0.24416777774008802	1.8971003997488548e-73	ptxR		36.7864009291699	45.136149855838575	961.3980110210423	961.3980110210423	0.116796492307035	961.2812145287356	[]
PA3062	PA14_24500	0.7984316766602161	0.0	pelC	most stable	10.562166444152801	18.757010410237655	1120.408065084265	1120.408065084265	0.41914268037405294	1119.988922403891	[]
PA2243	PA14_35590	0.8718594224915265	0.0	pslM	most stable	27.6776831828252	49.206252543744434	3768.596358073683	3768.596358073683	0.116796492307035	3768.479561581376	[]
PA1005	PA14_51320	0.5770170759445438	0.0		most stable	467.845798324314	533.5025765049238	96541.11446755775	96541.11446755775	81.9666957353643	96459.1477718224	[]
PA4493	PA14_58300	0.6487112821386399	0.0	roxR	most stable	615.450323651214	774.561835651386	536262.1633532707	536262.1633532707	40.8047163186073	536221.3586369521	[]
PA2931	PA14_26140	0.5894428877098089	0.0	cifR	most stable	78.34293934127409	178.75165106539842	317533.26825940405	317533.26825940405	0.692848612027999	317532.57541079196	[]
PA5478	PA14_72320	0.7785793867851027	0.0		most stable	186.95869843157502	241.25117235221649	31782.61549235362	31782.61549235362	19.9443625644293	31762.67112978919	[]
PA5321	PA14_70260	0.7745172529283436	0.0	dut	most stable	186.184120275905	221.8736032102658	32444.395316104932	32444.395316104932	8.570242019806171	32435.825074085118	['KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP']
PA2265	PA14_35290	0.2875815036269238	2.230835740894664e-102			264.855002874583	411.3954456168353	353186.3729584249	353186.3729584249	0.23878860549611	353186.13416981936	['KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA2483	PA14_32520	0.6690101427205175	0.0		most stable	328.930376152618	601.5588948043891	621959.8995732279	621959.8995732279	20.1326236668757	621939.766949561	[]
PA2001	PA14_38630	0.7212016913261774	0.0	atoB	most stable	344.04609348374703	786.2926291215367	1127375.4001566088	1127375.4001566088	0.209768480626356	1127375.1903881282	['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA4326	PA14_56200	0.3319056226389557	9.997111632215608e-138			125.34999252612499	200.21058974739643	74414.35066045074	74414.35066045074	8.20041338213695	74406.15024706861	[]
PA4121	PA14_10650	0.7978465576632284	0.0		most stable	15.3734632548929	31.09957639513061	1839.2711854593078	1839.2711854593078	0.313330092404152	1838.9578553669035	['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate']
PA5249	PA14_69310	0.2951224534916809	5.780179353735921e-108			122.01333390051599	168.20726201794452	30108.17646422612	30108.17646422612	12.7210151852566	30095.455449040863	[]
PA3853	PA14_14160	0.6339205266559398	0.0		most stable	136.370306934272	148.60885514822994	4873.785291973906	4873.785291973906	12.2934082537306	4861.491883720176	[]
PA4345	PA14_56510	0.6704825161903526	0.0		most stable	168.027836276077	237.3444500015128	45743.16781176409	45743.16781176409	8.98016251199801	45734.1876492521	[]
PA2407	PA14_33560	0.4039828742855635	3.6068192476368096e-209	fpvC		78.3896874582143	135.14980998659792	31272.403934814924	31272.403934814924	1.10921212636833	31271.294722688555	['KEGG-Module-M00242: Zinc transport system']
PA2123	PA14_37120	0.5820408067398744	0.0		most stable	83.3962514186092	104.56435377866957	11872.843340813115	11872.843340813115	0.209768480626356	11872.633572332488	[]
PA4031	PA14_11690	0.6719393938735342	0.0	ppa	most stable	1053.71699443277	1566.5011395116985	6269330.134462572	6269330.134462572	32.1907184229656	6269297.943744147	['KEGG-Pathway-pae00190: Oxidative phosphorylation']
PA4607	PA14_60960	0.7634167520896858	0.0		most stable	1719.3227679381	6794.090535790854	197379154.3043317	197379154.3043317	23.7281172094286	197379130.5762145	[]
PA0266	PA14_03450	0.639657734875444	0.0	davT	most stable	1231.34362152566	1629.1493842711347	2742982.0103963614	2742982.0103963614	155.887842916772	2742826.1225534445	['KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA0852	PA14_53250	0.6856526612437329	0.0	cbpD	most stable	367.382117618515	1987.4340019680346	22610726.49422063	22610726.49422063	11.075918837887599	22610715.41830179	[]
PA1344	PA14_46890	0.5961365813533156	0.0		most stable	213.675278648746	368.7602675327843	570876.554579369	570876.554579369	13.4975724889013	570863.0570068803	[]
PA0045	PA14_00570	0.8512233681789573	0.0		most stable	128.330823888662	271.25230827484273	172327.71056300914	172327.71056300914	4.34813195627446	172323.36243105287	[]
