PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present
PA14_49340	PA1165	0.3045931909295794	3.3345726571152417e-115	pcpS		80.3527701497321	82.90465757450872	5.26345156564695	40.3711620611601	59.82572991457501	87.79000450018845	770.202671765407	6873.182247546545	764.93922019976	[]
PA14_19050	PA3482	0.4812871317011062	2.9776774171421437e-308	metG		1760.7621256931436	729.6208724763537	172.526890330103	1298.2829451311225	1704.6710741145048	2235.7965603313924	4773.21542546186	532346.6175531558	4600.688535131757	['KEGG-Pathway-pae00450: Selenocompound metabolism', 'KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_28380	PA2762	0.24197631484242896	4.071772811134273e-72			48.835983328199404	56.17394274748026	4.42345611114026	21.413493312848527	33.917987744222195	57.50942852465261	552.1976315507251	3155.511843797189	547.7741754395848	[]
PA14_56660	PA4356	0.28141785035843425	6.405078879649943e-98			276.4213510502924	457.7948108595596	5.03039793383027	80.24432479860063	154.6898776860715	273.105914697575	4300.68547723969	209576.08884993987	4295.6550793058595	[]
PA14_52890	PA0880	0.2616121598072189	2.082352836018329e-84			14.059117115753573	55.8090966198928	0.4694144615566049	3.43995762686882	5.812138931240151	12.392170243559251	949.834057261261	3114.6552655285304	949.3646427997045	[]
PA14_08420	PA0656	0.4149573112114972	1.1189013219654084e-221			149.56878382186795	145.18745800238017	4.21265487698917	53.68652153637005	105.255594170719	197.30715663604846	973.193610293712	21079.397961192913	968.9809554167227	[]
PA14_51100	PA1022	0.32626160092003936	7.391729733968236e-133			69.12117569157297	84.83861826713506	7.6357208144327	30.688743677266284	48.192268737399985	73.06010653209202	864.323909715448	7197.591149476662	856.6881889010153	['KEGG-Pathway-pae00281: Geraniol degradation']
PA14_56560	PA4350	0.4318070194166221	7.06221987194141e-242			224.27009683304559	1076.3064863704935	2.27693547420006	18.081113030197177	40.5126054424757	120.86047051543702	13087.1484917876	1158435.6526031974	13084.871556313401	[]
PA14_30620	PA2588	0.4462658739788399	3.7636316901777265e-260			774.1534993744307	880.071763989378	18.4469088589995	228.55332478851346	412.1685345027935	946.5320737616913	5173.58127644717	774526.3097713755	5155.134367588171	[]
PA14_04920	PA0375	0.3560712389933518	1.2602261400631462e-159	ftsX		649.9583565370532	351.03871012247606	51.1611223305972	425.26382935275126	579.8052428295041	785.6986054153972	2385.2295919179896	123228.17600445176	2334.0684695873924	[]
PA14_16360	PA3713	0.3402414241164232	4.80817998567437e-145			126.54994641120663	115.05376965656932	12.878926264472199	63.80158384499683	96.13117899814614	143.716218339127	952.767573585472	13237.369912186914	939.8886473209998	['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA14_68040	PA5150	0.3034687089238443	2.5074533365868197e-114			273.5569782488483	501.8063319138863	14.8629124116264	115.563316518076	170.94949712708598	277.179885922518	8849.725860462071	251809.59474886945	8834.862948050444	[]
PA14_57130	PA4395	0.3695499826849274	1.0200660820761835e-172			755.3196373262689	376.36728267567634	67.96036262288429	508.84995730512156	701.2353149761575	924.2306640633087	2443.40938141462	141652.3314686724	2375.4490187917363	[]
PA14_27890	PA2803	0.36826572120433576	1.9204295036700864e-171			25.482781846038517	59.90005068149036	1.40421829232972	5.2635111512073545	11.7837151385372	21.28978517459497	564.393573440904	3588.016071645113	562.9893551485742	[]
PA14_66200	PA5007	0.455577376141126	2.136727448696285e-272			483.76034376943466	328.6941982706772	40.326879612690796	250.81231759960298	411.49115004194056	620.6686110549205	1892.94823260682	108039.87597680325	1852.6213529941288	[]
PA14_35140	PA2276	0.2608589813634136	6.457679354233657e-84			55.418659077243575	56.74888817686099	0.582223243169344	30.993995101420804	43.46925800290195	66.13933277133668	839.104073578784	3220.4363093098736	838.5218503356148	[]
PA14_43640	PA1614	0.3543488793403824	5.34674090213483e-158	gpsA		559.4654678756852	523.9754006743891	107.71752336002301	298.9035063777977	476.3569893245805	726.5619446529181	9336.74935904086	274550.2205118866	9229.031835680837	['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA14_01190	PA0098	0.4606248944202722	3.3928766963402126e-279			51.46525734519442	48.88892671009013	2.2129381048888304	24.171498055506824	39.3940048574497	61.76072361325142	490.376400190922	2390.1271548645645	488.1634620860332	['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA14_65710	PA4971	0.4292093247381296	1.0932838460669586e-238	aspP		554.7275209442898	379.01689893394325	68.4398355920524	337.25595214320975	475.86266254831946	663.0364863882021	4977.321448509099	143653.80967750296	4908.881612917047	['KEGG-Pathway-pae00230: Purine metabolism']
PA14_23330	PA3162	0.5188012708028766	0.0	rpsA	most stable	21064.10815073575	18174.34329943777	626.0751666307231	7958.592228249209	15434.7184933035	29062.616557942	122816.072227098	330306754.36581856	122189.99706046727	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_40910	PA1826	0.2971497462641256	1.7821868794017634e-109			64.26477933369097	45.40991144666376	3.26357064307376	32.671991764310306	51.079451976395596	85.01635548286806	358.809525541577	2062.0600575938447	355.54595489850317	[]
PA14_62440	PA4719	0.5465397306578514	0.0		most stable	387.62847214258034	464.67140441469667	40.817444790675204	156.34128072862126	221.33859935549603	411.2286110021413	3498.54772937507	215919.5140807265	3457.730284584395	[]
PA14_10040	PA4163	0.4167094531163487	1.0038810320233055e-223			334.56632660316797	172.78902378102836	25.7644470918582	225.805174964642	304.89339144932603	403.13777053046687	1529.5537488801	29856.046739200785	1503.7893017882418	['KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00627: Aminobenzoate degradation', 'KEGG-Pathway-pae00643: Styrene degradation']
PA14_43280	PA1642	0.39084766349815386	1.0094750195473201e-194	selD		363.66701665650186	140.90033153925762	83.91739558460141	273.567356891087	347.01620640809097	432.59372498940246	1082.1043550348402	19852.90342787272	998.1869594502388	['KEGG-Pathway-pae00450: Selenocompound metabolism']
PA14_71300	PA5400	0.3968715101917604	3.0029706518877184e-201			20.976565832554844	30.009994531461228	1.83964970369933	7.882276680843161	13.028580201119746	21.830513641117946	306.454264726417	900.599771778333	304.6146150227177	[]
PA14_40080	PA1889	0.4032071756952564	2.9173330793211505e-208			164.9040469583368	142.18212619036018	25.7775333566857	97.9831626235207	133.447380921167	193.746108410206	2129.90853187219	20215.757008011507	2104.1309985155044	[]
PA14_31440	PA2559	0.3610301944404961	2.276579688714384e-164			341.34776469686807	322.8046938727308	1.16444648633869	219.127318587091	297.0272358544985	419.4280178534928	4491.822307166371	104202.87038626744	4490.657860680032	[]
PA14_60830	PA4598	0.15864583126319734	1.7501890646155104e-31	mexD	least stable	324.4710437150934	983.2345023546417	6.2251809414655	98.20875053477958	161.936871867408	284.2833201334151	14780.9282304473	966750.08662058	14774.703049505835	[]
PA14_00320	PA0028	0.3610460744521048	2.19764454352526e-164			120.56822477117409	130.91750213939744	5.493568033553991	30.80692757164737	66.75447078838364	155.58805730189874	833.1240541816541	17139.392366419135	827.6304861481001	[]
PA14_68720	PA5202	0.2812705319257377	8.151773346321811e-98			56.89125268786753	47.918350302278604	3.06774548160945	24.41633151752997	41.16172492399845	74.18617703938773	304.315821097558	2296.1682956918835	301.2480756159485	['KEGG-Pathway-pae00360: Phenylalanine metabolism']
PA14_04610	PA0352	0.4878141274361015	7.44681e-318			177.7976852095052	259.2652735863102	6.06692163312925	43.36590426679275	79.84221553029835	186.3662673088775	1757.0209751165396	67218.48208778426	1750.9540534834107	[]
PA14_01680	PA0137	0.4944175948453415	0.0			36.5897528784075	214.77111366238998	1.0157732957882	8.025171919274143	13.20856665542505	21.300932234373327	3604.82928393781	46126.631263783245	3603.8135106420223	[]
PA14_33910	PA2377	0.2688695441980767	3.156450539364561e-89			90.25584611357472	489.7520599098048	0.582223243169344	17.68664151991885	31.654335851229806	53.758366765700906	9560.94492757957	239857.08018589704	9560.3627043364	[]
PA14_24940	PA3026	0.3582116773942436	1.157568246788665e-161			170.47086165716954	221.29802113978116	33.351814245349104	90.93929264364405	120.941499368829	158.45981620195127	3066.52041626471	48972.814160383015	3033.168602019361	[]
PA14_19990	PA3410	0.374803472698498	5.408062463758734e-178			46.33775640993803	117.16762888224324	1.13065583754616	10.642318324973047	19.225211681510253	40.15536042271775	1647.4734716581104	13728.25325788708	1646.3428158205645	[]
PA14_03780	PA0289	0.34622732646651744	1.8500262654492956e-150			118.96616326936682	61.131852593980476	10.044319865491305	81.14147982027245	109.31336191502402	140.71458937627176	550.2550935718081	3737.1034015721575	540.2107737063168	[]
PA14_69380	PA5254	0.2959045638760942	1.5583676715228963e-108			104.5335410189722	64.74371748818308	3.05630627755037	57.53679843957594	88.84989286421799	137.29395420677577	490.8202679343541	4191.748954189664	487.76396165680364	[]
PA14_31380	PA2563	0.459802315428315	4.4303562101391716e-278			124.00116526097936	232.1268841250786	0.582223243169344	26.4297912361654	52.627797085359404	120.13126874220673	2465.85250901675	53882.890333617666	2465.270285773581	[]
PA14_22980	PA3190	0.2771273715793353	6.767765870298768e-95			3376.3450794122496	5486.262124083526	18.0267214544951	424.534278835581	2032.9342169024749	4804.946440129853	71073.2830432114	30099072.09415348	71055.25632175691	[]
PA14_64670	PA4893	0.4186568528186687	5.153184840678664e-226	ureG		52.13593432873993	85.51468836853425	4.23109990494847	21.25261768886652	32.35241655141825	51.98389454111968	1049.24861724284	7312.761926767527	1045.0175173378916	[]
PA14_14330	PA3842	0.4339361379717197	1.6353346808045706e-244			128.93893188391294	752.5540251638533	2.32315507138206	15.755370925175553	29.3031996878938	53.69978400313608	9199.21685884771	566337.5607903176	9196.893703776328	[]
PA14_17880	PA3589	0.3143110908439448	6.135196629971437e-123			15.732614738546092	25.723388677570025	1.02400979665236	5.153151541638713	8.611436771255784	15.340920236242173	210.70175753640493	661.6927250573377	209.6777477397526	['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA14_16450	PA3706	0.4027282697822884	1.0009681899086987e-207	wspC		298.50087447472214	164.19022922358386	38.9761589161013	180.1823426599672	265.6862583425185	385.943510174486	1013.94030117438	26958.431372493007	974.9641422582788	[]
PA14_22580	PA3220	0.3857392123533575	2.7091221136388805e-189			81.86392460717819	51.32530317657512	6.93650099006788	46.40947364753615	69.61684605939175	107.79876009751774	536.201248427059	2634.286746167352	529.2647474369911	[]
PA14_41440	PA1789	0.5426658060619005	0.0		most stable	1557.9149941268795	1484.5031226130054	74.3777582558542	657.0423590210817	1165.7274603042904	1870.6007096429598	13828.696394618799	2203749.521047764	13754.318636362945	[]
PA14_72340	PA5479	0.3508650279490101	9.759518223803916e-155	gltP		633.237752364492	913.6294774600856	46.3383794936965	183.96408616834896	326.999044844347	664.9221643496335	8118.865904850941	834718.8220839894	8072.5275253572445	[]
PA14_20870	PA3339	0.4272561293835839	2.622774098024798e-236			178.5737597411848	135.96926284668498	32.2420017785141	93.14576781979844	138.8590260924465	202.56035231962227	727.2336616432651	18487.640439070907	694.991659864751	[]
PA14_52800	PA0887	0.42232215597951184	2.2981681219363164e-230	acsA		2360.487559580236	2630.894616615265	144.084122060233	916.2186715865356	1555.4786384879649	2829.076781729815	21971.3253527232	6921606.483735182	21827.24123066297	['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA14_05320	PA0408	0.4421581278073168	7.204832623273126e-255	pilG		1464.7810313372065	1100.5022953613063	60.9345728643701	644.7535250225039	1119.684424985145	1993.1957752414146	6639.4927214737	1211105.302095504	6578.55814860933	[]
PA14_64390	PA4868	0.451616209348233	3.8535904851865554e-267	ureC		268.9079630433966	207.3383974694977	8.42667325571588	140.42968189273998	219.7269075525935	314.404584992658	1631.5363735791102	42989.21106521942	1623.1097003233942	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_56680	PA4358	0.2708561851791001	1.4240190141433412e-90	feoB		687.0951466157896	623.8082663615323	46.5862566969098	256.54340044260397	517.9097242994416	937.8276733061504	7815.6520062538	389136.7531809806	7769.065749556891	[]
PA14_47530	PA1289	0.35282089264972377	1.457359006506395e-156			92.01757541724636	112.37460726103302	2.42748041229221	30.755505787320754	54.3246743029558	114.91940777713927	985.83179081493	12628.052357071416	983.404310402638	[]
PA14_00440	PA0035	0.2998941953963391	1.4412111727239452e-111	trpA		248.99451023804596	711.5067715261001	3.25638476993253	79.38516156036617	118.146172407443	185.03335907967048	9361.36669398405	506241.885927494	9358.110309214117	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan']
PA14_71080	PA5381	0.3730967145999822	2.869177026129226e-176			67.63379980498013	56.29754877208679	0.9391116182835452	31.040124740161946	51.535385885629985	79.91906161644275	362.60208413144204	3169.41399774549	361.6629725131585	[]
PA14_59620	PA2222	0.1315664505218262	4.405412270298463e-22		least stable	944.9220911571216	1575.3108694415437	0.15257432091381398	214.15171632149776	475.337390436902	1072.045304367545	17062.6311493838	2481604.3353806725	17062.478575062887	[]
PA14_45150	PA1490	0.29683955565879416	3.061867645030782e-109			51.83377767579596	43.73544401738389	3.12168887771728	25.134562097324746	36.86262212541449	62.88091699853162	305.094655491869	1912.78906339772	301.9729666141517	[]
PA14_67350	PA5100	0.2898666094194172	4.9285655530841096e-104	hutU		553.2195259133088	901.328340640692	14.4143446369626	95.53482591541142	238.694625605129	718.3684434199396	10571.0769250594	812392.7776421035	10556.662580422437	['KEGG-Pathway-pae00340: Histidine metabolism', 'KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate']
PA14_41560	PA1779	0.39200026775817504	5.832142679398766e-196			65.18529869666236	150.0100757855442	1.72021759884505	14.706844795875599	29.752844076927648	60.138876434889404	2075.29016545424	22503.022837184708	2073.5699478553947	['KEGG-Pathway-pae00910: Nitrogen metabolism']
PA14_15120	PA3785	0.28137556170569633	6.86426009953293e-98			370.96311830337817	428.600019945335	10.044319865491305	102.90433594763527	199.00617262494347	422.40804002753725	2665.93272056724	183697.97709714161	2655.888400701749	[]
PA14_34390	PA2340	0.2709692510112249	1.192848736362528e-90			34.89119370072662	55.37356930136768	0.582223243169344	10.8065176861643	20.54640450060975	38.082849696164644	774.7768331505409	3066.2321771733696	774.1946099073717	['KEGG-Module-M00200: Putative sorbitol/mannitol transport system']
PA14_49060	PA1189	0.2856357395110967	6.037219488868987e-101			49.72409115190587	90.6948320038488	1.9683131838142904	16.89323817406993	31.0226255329183	63.070853541755895	1440.73520882688	8225.552552206354	1438.7668956430662	[]
PA14_63770	PA4823	0.3036738315618368	1.7365681136923026e-114			14.758838238819385	67.08939157902533	0.43948238722665295	2.19287072315162	4.28280208695835	8.529812011547273	865.612423862596	4500.986462443795	865.1729414753693	[]
PA14_18700	PA3528	0.3824712299210556	7.1660389571494395e-186	rnt		283.4292556792184	133.50835799727466	6.16009823618129	186.0599505407385	263.57669641892903	377.33470198257896	720.9201881782201	17824.481655128453	714.7600899420387	[]
PA14_58830	PA4534	0.22236990927948166	6.58186905348218e-61			145.54656559634736	143.32277862004108	23.871710969605303	79.32152575785709	116.1667330748275	157.95917966263724	1478.6255316638699	20541.418871369307	1454.7538206942645	[]
PA14_62170	PA4697	0.3622614141507624	1.4671242439694606e-165			233.02637462709225	253.94386567818648	25.430859643256397	123.48226367150848	179.93207130106603	288.29551794175376	3068.58832817729	64487.48691558083	3043.1574685340333	[]
PA14_01840	PA0149	0.4300576065294949	1.0004021048248572e-239			31.535179643293773	33.8919444288731	1.92300291809282	10.013903345790856	20.9295446255176	40.4000157890589	256.931335265915	1148.6638971698226	255.00833234782212	[]
PA14_51830	PA0962	0.3689587288142161	3.946716392287322e-172			2388.362153566677	2640.3358407980068	90.29531483813808	752.0499633750079	1508.3334889784949	3048.2133075976744	18402.5528832395	6971373.352202515	18312.25756840136	[]
PA14_64030	PA4842	0.4363785936131117	1.4691421189514647e-247			1148.5270453111195	770.6711425231532	197.789737264493	729.1091542663369	1010.7602236009599	1323.9596420624125	8733.24950009143	593934.0099179422	8535.459762826937	[]
PA14_25420	PA2989	0.3639724761268329	3.182736501819952e-167			183.3279051663725	122.45043821552606	2.0159193105504	111.169650693848	167.44912333838352	225.01467897349252	1548.9064894609198	14994.109819174366	1546.8905701503695	[]
PA14_46660	PA1363	0.3137050322223282	1.9003744104164277e-122			57.845840844144774	42.203129782841614	4.448915732613821	29.267246236925324	47.065461538482396	71.3547499730453	291.85480786681	1781.1041634673732	287.4058921341962	[]
PA14_12980	PA3934	0.2895949838172398	7.808835072183086e-104			477.9440900591448	373.92930983460144	50.8830447633446	246.00624015148998	361.1755356206955	605.822586681959	4183.568805685871	139823.12875338134	4132.685760922526	[]
PA14_39180	PA1960	0.1792856165188836	7.15937225352469e-40		least stable	34.803138614170194	18.687875232868592	0.623643887608827	21.701945170744	31.235212822196196	44.47788615028647	129.362062959807	349.2366807192632	128.73841907219816	[]
PA14_02910	PA0236	0.4890495175693476	1.074e-319			78.21481112465744	62.51146468771658	6.512769539865071	35.74159787135937	58.26243790476156	101.156730447239	430.632696594757	3907.683217403637	424.11992705489195	[]
PA14_47870	PA1265	0.333984994616907	1.6397503237441433e-139			14.35711744834264	17.82934845357359	1.08194686716934	5.340481734406722	9.87654649584439	15.84659145599785	159.316807758596	317.885666278947	158.2348608914267	[]
PA14_56040	PA4312	0.3888423243614809	1.4017988165059065e-192			353.5707026126524	431.1972257376641	34.5944271287102	123.02820206278	252.23612850933603	486.2432972454317	7215.68347204136	185931.04748385804	7181.08904491265	[]
PA14_50180	PA1099	0.3524484730563078	3.2526217071060073e-156	fleR		371.70414613022734	194.49210448643242	4.7015487691332	241.124880643313	358.9894235667656	460.2246718254237	1555.24840125315	37827.178707561325	1550.5468524840167	[]
PA14_60445	PA4566	0.5075474257460519	0.0	obgE		1116.301219446136	844.2492031432507	89.53196407854509	583.964051600786	906.9195289987241	1361.1958750088224	7224.112406173421	712756.7170080141	7134.580442094875	[]
PA14_29150	PA2706	0.2469137903344121	4.1759947288515404e-75			143.23445244393727	198.4828659124036	11.5347696716552	85.92500518374624	119.88996994937	165.63782369679527	3947.82119637706	39395.4480608012	3936.286426705405	[]
PA14_65670	PA4968	0.40867845579580975	1.9275751993095447e-214			251.47287694381058	340.11108000632464	17.606392768406	98.3541530692808	160.13069020853402	260.824430849064	3002.2187090009497	115675.54674306851	2984.612316232544	[]
PA14_42620	PA1693	0.28235695766576097	1.3721904458047348e-98	pscR		81.42390184392329	150.72085054446	1.73461492634417	17.395247182287623	45.54610382302946	88.7778297575693	1597.7957923721099	22716.77478884545	1596.0611774457655	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00332: Type III secretion system']
PA14_71560	PA5421	0.3667118301533749	6.577069538298095e-170	fdhA		108.23568168819487	205.81354803501645	2.12441120245568	33.05150786281557	67.18125579766334	125.0270869087235	3159.19930391438	42359.21655476202	3157.0748927119243	['KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae00680: Methane metabolism']
PA14_34780	PA2308	0.41733698496989097	1.8430315252421847e-224			34.276457277180285	307.0302714830957	0.582223243169344	5.888580915797241	10.68070055288845	21.435730567770573	7322.339729296	94267.58760698343	7321.757506052831	['KEGG-Module-M00188: NitT/TauT family transport system']
PA14_42890	PA1670	0.36865870583699867	7.833148933541024e-172	stp1		65.89302991051605	82.92584129365083	3.9710165599953	21.638446079295502	40.7056134125055	75.45710039823794	1294.8498574555902	6876.695154259764	1290.8788408955947	['KEGG-Pathway-pae03070: Bacterial secretion system']
PA14_70710	PA5356	0.34762484986213743	9.677152637420238e-152	glcC		183.1730244234663	164.86336163379957	8.063677242201589	94.52187458420327	152.87431869037198	220.2924788582708	2188.5629456809397	27179.928009196978	2180.499268438738	[]
PA14_64520	PA4880	0.4607690649542329	2.1611142425167657e-279			1065.2714077658943	2706.577645656669	9.81575963752259	148.29243258814324	386.4288384109194	963.2428109515539	35934.6723690807	7325562.551968397	35924.856609443166	[]
PA14_51320	PA1005	0.39721973962699736	1.2476250459624046e-201			510.1738432686821	274.6280707533674	33.8080719344792	372.886174842273	489.3894636347425	599.6383905599855	3040.9981916415004	75420.57724571657	3007.190119707021	[]
PA14_41390	PA1793	0.3979115062207763	2.1723390871123254e-202	ppiB		1230.4547654600913	783.7273082985997	58.576071303619784	661.6790648793303	1088.667032736075	1618.7310840073376	5280.5202406444205	614228.4937729684	5221.944169340801	[]
PA14_41500	PA1784	0.3898681802806232	1.1284556071006729e-193			333.62767088267327	638.7670222436786	2.73520728665376	38.30868219107871	90.72678143506414	328.366193312953	5159.7264399163205	408023.30870605627	5156.991232629667	[]
PA14_42260	PA1724	0.5153766206470426	0.0	pscK		62.998493641564075	87.32454858328262	1.4156778860551598	15.321905963251753	32.7526866117212	74.63795723936522	676.530355704096	7625.576785274089	675.1146778180407	['KEGG-Module-M00332: Type III secretion system']
PA14_09115	PA4238	0.5801477153877027	0.0	rpoA	most stable	13172.333138101303	12742.708453656953	215.159812539959	4066.007879910677	9034.979650987174	17016.522360184652	79433.26859361731	162376618.73490033	79218.10878107736	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA14_04660	PA0356	0.3171862912329537	2.7714352093334355e-125			169.49204835245487	168.23696716567494	18.2510401537034	75.02497036377886	120.2449946079665	188.03561250491555	1010.6780439906	28303.67712110439	992.4270038368967	[]
PA14_64010	PA4841	0.4046273288092671	7.4475280454183e-210			253.93897793628346	191.7358214236858	33.9226449021879	139.39668166497722	209.2978139690545	329.59150427153526	2446.05971181406	36762.625217015535	2412.137066911872	[]
PA14_46980	PA1336	0.31856270651602425	2.0456254308365706e-126			199.82780847523992	117.23121108917938	0.7530268071301891	112.64833035212926	174.58972706856648	257.6343680040873	866.90333037756	13743.156853435736	866.1503035704299	[]
PA14_21870	PA3258	0.4063346672852009	8.842900686019881e-212			139.4819718361567	104.76538868935378	13.3308291798301	73.45487412554803	108.62097800400299	164.3252657425445	670.053329391754	10975.786667231385	656.722500211924	[]
PA14_29340	PA2689	0.2910793901709662	6.275427506653702e-105			10.915984044171728	17.35590699332089	0.596414372644578	3.791170506831628	6.448153067059915	11.613861191263075	160.184955311919	301.22750756080495	159.5885409392744	[]
PA14_03420	PA0264	0.398113229533746	1.3038008982728907e-202			123.04709435606966	188.73126542501754	1.3744768236702298	14.707446728683676	45.86592325659836	155.26917721064675	1690.1709146819699	35619.49054892842	1688.7964378582997	[]
PA14_36460	PA2175	0.4281124342912143	2.3837511155147728e-237			151.7463630580476	435.95683707639853	0.4482160608235461	18.722691608407764	50.49862742761265	125.26095739665399	5490.847005475711	190058.36379365763	5490.398789414888	[]
PA14_20950	PA3333	0.4131059696405952	1.579658132041276e-219	fabH2		431.6687561897964	594.3015725096932	2.6348738128535696	63.36235096179836	233.6400763421645	580.4954201985058	6206.62419147439	353194.35908749397	6203.989317661536	['KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00082: Fatty acid biosynthesis, initiation', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation']
PA14_66140	PA5002	0.4683963052670404	6.851697148952934e-290	dnpA		706.5981520223969	579.799615670503	46.83278246178021	323.0322727671687	544.8229109196078	893.8292750071887	3227.80069919188	336167.59433166304	3180.9679167301	[]
PA14_43510	PA1625	0.373956948740892	3.888423206437089e-177			215.9456214642579	365.69063443166567	52.958147992796	128.0226633407925	162.9934131530155	216.163209682483	6170.37348945309	133729.6401110341	6117.415341460294	[]
PA14_31810	PA2532	0.36237402638624056	1.1410043887422504e-165	tpx		450.0988934148088	302.38694154099295	0.582223243169344	258.0991656307292	388.19652863352655	557.8051883618117	2152.60813459651	91437.86241451588	2152.0259113533407	[]
PA14_55660	PA4283	0.5568449710492589	0.0	recD	most stable	275.45363116686144	137.88518252733806	19.323296481080998	184.96866835171875	265.80449965737046	348.11278018367653	1334.053074101	19012.32356059733	1314.7297776199189	['KEGG-Pathway-pae03440: Homologous recombination']
PA14_43370	PA1635	0.18855590987915066	5.444582682413638e-44	kdpC	least stable	21.18978020071966	74.85751076301244	0.7395187737476521	3.8405713379870927	6.516313413687918	13.319134223580999	1337.29141788169	5603.646917634522	1336.5518991079425	[]
PA14_49050	PA1190	0.29231754385975584	7.573314877564414e-106			331.83322847649214	878.473402614228	3.651400710979981	44.70845847729891	82.93045390096941	222.076240291595	10925.7063100045	771715.5191006195	10922.05490929352	[]
PA14_04850	PA0369	0.29507201934662364	6.602279553710971e-108			32.769824331645324	16.638538819101154	4.62627452813543	21.459018611831244	30.9900185784852	41.511640952536396	200.886397309826	276.840974034736	196.26012278169057	[]
PA14_63150	PA4776	0.3600389446539842	2.052033573716838e-163	pmrA		159.3226828938274	201.1684060909293	4.9078798187613	47.834812513570654	77.63750258436305	168.982083697476	1161.95277080427	40468.72760916503	1157.0448909855086	[]
PA14_18565	PA3541	0.3748625097572015	4.711910937934721e-178	alg8		72.52630482256072	414.48491223114036	2.40322590544939	10.988545727994303	25.46957022622575	53.964645309327295	6992.41337867299	171797.74246725615	6990.0101527675415	[]
PA14_53310	PA0847	0.3869561258330829	1.4072606674204662e-190			167.35039945445845	78.65186258393341	19.1464510065763	115.5304737697885	151.0299856600725	210.46311076886627	778.206281573611	6186.115487921942	759.0598305670347	[]
PA14_54430	PA0762	0.5562558743207164	0.0	algU	most stable	5455.7813870175705	8717.528273032392	18.48029470854389	1729.9117219186926	3435.18195802402	6197.089407764277	140934.172118479	75995299.19111912	140915.69182377047	[]
PA14_21230	PA3308	0.5007906630074116	0.0	hepA		849.3799878032872	541.212244130572	71.04048425357179	417.50899484196435	714.4223404663563	1216.4432080056824	3022.73870330285	292910.6931968499	2951.698219049278	[]
PA14_50070	PA1106	0.3918051524750599	9.457869346439324e-196			200.59266432970531	167.254399542963	11.6250045592606	102.41130223806977	146.5150913471595	231.28605313923146	1219.73489654412	27974.0341664771	1208.1098919848594	[]
PA14_36200	PA2204	0.4744945961817542	1.7678609023437113e-298			463.25127275351196	703.813644738897	0.4482160608235461	78.72934144050659	242.826835924277	567.2010309175588	7691.93004544624	495353.6465206501	7691.481829385418	['KEGG-Module-M00236: Putative polar amino acid transport system']
